time,mlaci,laci,mtetr,tetr,mci,ci
10.82,7.8397,9.7431,2.3853,4.2642,9.708,5.8461
10.821,7.8382,9.7427,2.3854,4.2638,9.7097,5.8468
10.822,7.8367,9.7423,2.3855,4.2634,9.7115,5.8476
10.823,7.8352,9.742,2.3856,4.263,9.7132,5.8484
10.824,7.8337,9.7416,2.3857,4.2626,9.715,5.8492
10.825,7.8322,9.7412,2.3858,4.2623,9.7168,5.8499
10.826,7.8308,9.7408,2.3858,4.2619,9.7185,5.8507
10.827,7.8293,9.7404,2.3859,4.2615,9.7203,5.8515
10.828,7.8278,9.7401,2.386,4.2611,9.722,5.8523
10.829,7.8263,9.7397,2.3861,4.2608,9.7238,5.853
10.83,7.8248,9.7393,2.3862,4.2604,9.7256,5.8538
10.831,7.8234,9.7389,2.3863,4.26,9.7273,5.8546
10.832,7.8219,9.7385,2.3863,4.2596,9.7291,5.8554
10.833,7.8204,9.7381,2.3864,4.2593,9.7308,5.8561
10.834,7.8189,9.7378,2.3865,4.2589,9.7326,5.8569
10.835,7.8174,9.7374,2.3866,4.2585,9.7344,5.8577
10.836,7.8159,9.737,2.3867,4.2581,9.7361,5.8585
10.837,7.8145,9.7366,2.3868,4.2578,9.7379,5.8593
10.838,7.813,9.7362,2.3868,4.2574,9.7396,5.86
10.839,7.8115,9.7358,2.3869,4.257,9.7414,5.8608
10.84,7.81,9.7355,2.387,4.2567,9.7432,5.8616
10.841,7.8085,9.7351,2.3871,4.2563,9.7449,5.8624
10.842,7.807,9.7347,2.3872,4.2559,9.7467,5.8631
10.843,7.8056,9.7343,2.3873,4.2555,9.7484,5.8639
10.844,7.8041,9.7339,2.3874,4.2552,9.7502,5.8647
10.845,7.8026,9.7335,2.3874,4.2548,9.752,5.8655
10.846,7.8011,9.7331,2.3875,4.2544,9.7537,5.8663
10.847,7.7996,9.7328,2.3876,4.254,9.7555,5.867
10.848,7.7981,9.7324,2.3877,4.2537,9.7573,5.8678
10.849,7.7966,9.732,2.3878,4.2533,9.759,5.8686
10.85,7.7952,9.7316,2.3879,4.2529,9.7608,5.8694
10.851,7.7937,9.7312,2.388,4.2525,9.7625,5.8702
10.852,7.7922,9.7308,2.388,4.2522,9.7643,5.8709
10.853,7.7907,9.7304,2.3881,4.2518,9.7661,5.8717
10.854,7.7892,9.7301,2.3882,4.2514,9.7678,5.8725
10.855,7.7877,9.7297,2.3883,4.2511,9.7696,5.8733
10.856,7.7863,9.7293,2.3884,4.2507,9.7714,5.8741
10.857,7.7848,9.7289,2.3885,4.2503,9.7731,5.8748
10.858,7.7833,9.7285,2.3886,4.2499,9.7749,5.8756
10.859,7.7818,9.7281,2.3887,4.2496,9.7767,5.8764
10.86,7.7803,9.7277,2.3887,4.2492,9.7784,5.8772
10.861,7.7788,9.7273,2.3888,4.2488,9.7802,5.878
10.862,7.7773,9.7269,2.3889,4.2484,9.7819,5.8788
10.863,7.7759,9.7266,2.389,4.2481,9.7837,5.8795
10.864,7.7744,9.7262,2.3891,4.2477,9.7855,5.8803
10.865,7.7729,9.7258,2.3892,4.2473,9.7872,5.8811
10.866,7.7714,9.7254,2.3893,4.247,9.789,5.8819
10.867,7.7699,9.725,2.3894,4.2466,9.7908,5.8827
10.868,7.7684,9.7246,2.3894,4.2462,9.7925,5.8835
10.869,7.7669,9.7242,2.3895,4.2458,9.7943,5.8842
10.87,7.7655,9.7238,2.3896,4.2455,9.7961,5.885
10.871,7.764,9.7234,2.3897,4.2451,9.7978,5.8858
10.872,7.7625,9.723,2.3898,4.2447,9.7996,5.8866
10.873,7.761,9.7226,2.3899,4.2444,9.8014,5.8874
10.874,7.7595,9.7223,2.39,4.244,9.8031,5.8882
10.875,7.758,9.7219,2.3901,4.2436,9.8049,5.8889
10.876,7.7565,9.7215,2.3901,4.2432,9.8067,5.8897
10.877,7.755,9.7211,2.3902,4.2429,9.8084,5.8905
10.878,7.7536,9.7207,2.3903,4.2425,9.8102,5.8913
10.879,7.7521,9.7203,2.3904,4.2421,9.812,5.8921
10.88,7.7506,9.7199,2.3905,4.2418,9.8137,5.8929
10.881,7.7491,9.7195,2.3906,4.2414,9.8155,5.8937
10.882,7.7476,9.7191,2.3907,4.241,9.8173,5.8945
10.883,7.7461,9.7187,2.3908,4.2407,9.819,5.8952
10.884,7.7446,9.7183,2.3909,4.2403,9.8208,5.896
10.885,7.7431,9.7179,2.3909,4.2399,9.8226,5.8968
10.886,7.7417,9.7175,2.391,4.2395,9.8243,5.8976
10.887,7.7402,9.7171,2.3911,4.2392,9.8261,5.8984
10.888,7.7387,9.7167,2.3912,4.2388,9.8279,5.8992
10.889,7.7372,9.7163,2.3913,4.2384,9.8296,5.9
10.89,7.7357,9.7159,2.3914,4.2381,9.8314,5.9007
10.891,7.7342,9.7156,2.3915,4.2377,9.8332,5.9015
10.892,7.7327,9.7152,2.3916,4.2373,9.8349,5.9023
10.893,7.7312,9.7148,2.3917,4.237,9.8367,5.9031
10.894,7.7298,9.7144,2.3917,4.2366,9.8385,5.9039
10.895,7.7283,9.714,2.3918,4.2362,9.8402,5.9047
10.896,7.7268,9.7136,2.3919,4.2358,9.842,5.9055
10.897,7.7253,9.7132,2.392,4.2355,9.8438,5.9063
10.898,7.7238,9.7128,2.3921,4.2351,9.8455,5.9071
10.899,7.7223,9.7124,2.3922,4.2347,9.8473,5.9078
10.9,7.7208,9.712,2.3923,4.2344,9.8491,5.9086
10.901,7.7193,9.7116,2.3924,4.234,9.8509,5.9094
10.902,7.7178,9.7112,2.3925,4.2336,9.8526,5.9102
10.903,7.7164,9.7108,2.3926,4.2333,9.8544,5.911
10.904,7.7149,9.7104,2.3927,4.2329,9.8562,5.9118
10.905,7.7134,9.71,2.3927,4.2325,9.8579,5.9126
10.906,7.7119,9.7096,2.3928,4.2322,9.8597,5.9134
10.907,7.7104,9.7092,2.3929,4.2318,9.8615,5.9142
10.908,7.7089,9.7088,2.393,4.2314,9.8632,5.915
10.909,7.7074,9.7084,2.3931,4.2311,9.865,5.9158
10.91,7.7059,9.708,2.3932,4.2307,9.8668,5.9165
10.911,7.7044,9.7076,2.3933,4.2303,9.8686,5.9173
10.912,7.703,9.7072,2.3934,4.23,9.8703,5.9181
10.913,7.7015,9.7068,2.3935,4.2296,9.8721,5.9189
10.914,7.7,9.7064,2.3936,4.2292,9.8739,5.9197
10.915,7.6985,9.706,2.3937,4.2289,9.8756,5.9205
10.916,7.697,9.7056,2.3938,4.2285,9.8774,5.9213
10.917,7.6955,9.7052,2.3938,4.2281,9.8792,5.9221
10.918,7.694,9.7048,2.3939,4.2278,9.881,5.9229
10.919,7.6925,9.7044,2.394,4.2274,9.8827,5.9237
10.92,7.691,9.704,2.3941,4.227,9.8845,5.9245
10.921,7.6895,9.7036,2.3942,4.2267,9.8863,5.9253
10.922,7.6881,9.7032,2.3943,4.2263,9.888,5.9261
10.923,7.6866,9.7028,2.3944,4.2259,9.8898,5.9269
10.924,7.6851,9.7024,2.3945,4.2256,9.8916,5.9277
10.925,7.6836,9.702,2.3946,4.2252,9.8934,5.9284
10.926,7.6821,9.7016,2.3947,4.2248,9.8951,5.9292
10.927,7.6806,9.7012,2.3948,4.2245,9.8969,5.93
10.928,7.6791,9.7008,2.3949,4.2241,9.8987,5.9308
10.929,7.6776,9.7003,2.395,4.2237,9.9005,5.9316
10.93,7.6761,9.6999,2.395,4.2234,9.9022,5.9324
10.931,7.6746,9.6995,2.3951,4.223,9.904,5.9332
10.932,7.6731,9.6991,2.3952,4.2226,9.9058,5.934
10.933,7.6717,9.6987,2.3953,4.2223,9.9075,5.9348
10.934,7.6702,9.6983,2.3954,4.2219,9.9093,5.9356
10.935,7.6687,9.6979,2.3955,4.2215,9.9111,5.9364
10.936,7.6672,9.6975,2.3956,4.2212,9.9129,5.9372
10.937,7.6657,9.6971,2.3957,4.2208,9.9146,5.938
10.938,7.6642,9.6967,2.3958,4.2204,9.9164,5.9388
10.939,7.6627,9.6963,2.3959,4.2201,9.9182,5.9396
10.94,7.6612,9.6959,2.396,4.2197,9.92,5.9404
10.941,7.6597,9.6955,2.3961,4.2193,9.9217,5.9412
10.942,7.6582,9.6951,2.3962,4.219,9.9235,5.942
10.943,7.6567,9.6947,2.3963,4.2186,9.9253,5.9428
10.944,7.6553,9.6943,2.3964,4.2182,9.9271,5.9436
10.945,7.6538,9.6939,2.3965,4.2179,9.9288,5.9444
10.946,7.6523,9.6934,2.3966,4.2175,9.9306,5.9452
10.947,7.6508,9.693,2.3966,4.2172,9.9324,5.946
10.948,7.6493,9.6926,2.3967,4.2168,9.9342,5.9468
10.949,7.6478,9.6922,2.3968,4.2164,9.9359,5.9476
10.95,7.6463,9.6918,2.3969,4.2161,9.9377,5.9484
10.951,7.6448,9.6914,2.397,4.2157,9.9395,5.9492
10.952,7.6433,9.691,2.3971,4.2153,9.9413,5.95
10.953,7.6418,9.6906,2.3972,4.215,9.9431,5.9508
10.954,7.6403,9.6902,2.3973,4.2146,9.9448,5.9516
10.955,7.6388,9.6898,2.3974,4.2142,9.9466,5.9524
10.956,7.6373,9.6894,2.3975,4.2139,9.9484,5.9532
10.957,7.6359,9.6889,2.3976,4.2135,9.9502,5.954
10.958,7.6344,9.6885,2.3977,4.2132,9.9519,5.9548
10.959,7.6329,9.6881,2.3978,4.2128,9.9537,5.9556
10.96,7.6314,9.6877,2.3979,4.2124,9.9555,5.9564
10.961,7.6299,9.6873,2.398,4.2121,9.9573,5.9572
10.962,7.6284,9.6869,2.3981,4.2117,9.959,5.958
10.963,7.6269,9.6865,2.3982,4.2113,9.9608,5.9588
10.964,7.6254,9.6861,2.3983,4.211,9.9626,5.9596
10.965,7.6239,9.6857,2.3984,4.2106,9.9644,5.9604
10.966,7.6224,9.6852,2.3985,4.2103,9.9662,5.9612
10.967,7.6209,9.6848,2.3986,4.2099,9.9679,5.962
10.968,7.6194,9.6844,2.3987,4.2095,9.9697,5.9628
10.969,7.6179,9.684,2.3988,4.2092,9.9715,5.9636
10.97,7.6164,9.6836,2.3989,4.2088,9.9733,5.9644
10.971,7.615,9.6832,2.399,4.2084,9.975,5.9652
10.972,7.6135,9.6828,2.399,4.2081,9.9768,5.966
10.973,7.612,9.6824,2.3991,4.2077,9.9786,5.9668
10.974,7.6105,9.6819,2.3992,4.2074,9.9804,5.9676
10.975,7.609,9.6815,2.3993,4.207,9.9822,5.9684
10.976,7.6075,9.6811,2.3994,4.2066,9.9839,5.9692
10.977,7.606,9.6807,2.3995,4.2063,9.9857,5.97
10.978,7.6045,9.6803,2.3996,4.2059,9.9875,5.9708
10.979,7.603,9.6799,2.3997,4.2055,9.9893,5.9716
10.98,7.6015,9.6794,2.3998,4.2052,9.9911,5.9724
10.981,7.6,9.679,2.3999,4.2048,9.9928,5.9732
10.982,7.5985,9.6786,2.4,4.2045,9.9946,5.9741
10.983,7.597,9.6782,2.4001,4.2041,9.9964,5.9749
10.984,7.5955,9.6778,2.4002,4.2037,9.9982,5.9757
10.985,7.594,9.6774,2.4003,4.2034,10,5.9765
10.986,7.5925,9.677,2.4004,4.203,10.002,5.9773
10.987,7.5911,9.6765,2.4005,4.2027,10.004,5.9781
10.988,7.5896,9.6761,2.4006,4.2023,10.005,5.9789
10.989,7.5881,9.6757,2.4007,4.2019,10.007,5.9797
10.99,7.5866,9.6753,2.4008,4.2016,10.009,5.9805
10.991,7.5851,9.6749,2.4009,4.2012,10.011,5.9813
10.992,7.5836,9.6744,2.401,4.2009,10.012,5.9821
10.993,7.5821,9.674,2.4011,4.2005,10.014,5.9829
10.994,7.5806,9.6736,2.4012,4.2001,10.016,5.9837
10.995,7.5791,9.6732,2.4013,4.1998,10.018,5.9845
10.996,7.5776,9.6728,2.4014,4.1994,10.02,5.9853
10.997,7.5761,9.6724,2.4015,4.1991,10.021,5.9862
10.998,7.5746,9.6719,2.4016,4.1987,10.023,5.987
10.999,7.5731,9.6715,2.4017,4.1983,10.025,5.9878
11,7.5716,9.6711,2.4018,4.198,10.027,5.9886
11.001,7.5701,9.6707,2.4019,4.1976,10.028,5.9894
11.002,7.5686,9.6703,2.402,4.1973,10.03,5.9902
11.003,7.5671,9.6698,2.4021,4.1969,10.032,5.991
11.004,7.5656,9.6694,2.4022,4.1965,10.034,5.9918
11.005,7.5641,9.669,2.4023,4.1962,10.036,5.9926
11.006,7.5627,9.6686,2.4024,4.1958,10.037,5.9934
11.007,7.5612,9.6682,2.4025,4.1955,10.039,5.9942
11.008,7.5597,9.6677,2.4026,4.1951,10.041,5.9951
11.009,7.5582,9.6673,2.4027,4.1947,10.043,5.9959
11.01,7.5567,9.6669,2.4028,4.1944,10.045,5.9967
11.011,7.5552,9.6665,2.4029,4.194,10.046,5.9975
11.012,7.5537,9.666,2.403,4.1937,10.048,5.9983
11.013,7.5522,9.6656,2.4031,4.1933,10.05,5.9991
11.014,7.5507,9.6652,2.4032,4.193,10.052,5.9999
11.015,7.5492,9.6648,2.4033,4.1926,10.053,6.0007
11.016,7.5477,9.6644,2.4034,4.1922,10.055,6.0015
11.017,7.5462,9.6639,2.4035,4.1919,10.057,6.0024
11.018,7.5447,9.6635,2.4036,4.1915,10.059,6.0032
11.019,7.5432,9.6631,2.4037,4.1912,10.061,6.004
11.02,7.5417,9.6627,2.4038,4.1908,10.062,6.0048
11.021,7.5402,9.6622,2.4039,4.1905,10.064,6.0056
11.022,7.5387,9.6618,2.404,4.1901,10.066,6.0064
11.023,7.5372,9.6614,2.4041,4.1897,10.068,6.0072
11.024,7.5357,9.661,2.4042,4.1894,10.07,6.008
11.025,7.5342,9.6605,2.4043,4.189,10.071,6.0089
11.026,7.5327,9.6601,2.4044,4.1887,10.073,6.0097
11.027,7.5312,9.6597,2.4045,4.1883,10.075,6.0105
11.028,7.5297,9.6593,2.4046,4.188,10.077,6.0113
11.029,7.5283,9.6588,2.4047,4.1876,10.078,6.0121
11.03,7.5268,9.6584,2.4048,4.1872,10.08,6.0129
11.031,7.5253,9.658,2.4049,4.1869,10.082,6.0137
11.032,7.5238,9.6576,2.405,4.1865,10.084,6.0146
11.033,7.5223,9.6571,2.4051,4.1862,10.086,6.0154
11.034,7.5208,9.6567,2.4053,4.1858,10.087,6.0162
11.035,7.5193,9.6563,2.4054,4.1855,10.089,6.017
11.036,7.5178,9.6558,2.4055,4.1851,10.091,6.0178
11.037,7.5163,9.6554,2.4056,4.1847,10.093,6.0186
11.038,7.5148,9.655,2.4057,4.1844,10.095,6.0195
11.039,7.5133,9.6546,2.4058,4.184,10.096,6.0203
11.04,7.5118,9.6541,2.4059,4.1837,10.098,6.0211
11.041,7.5103,9.6537,2.406,4.1833,10.1,6.0219
11.042,7.5088,9.6533,2.4061,4.183,10.102,6.0227
11.043,7.5073,9.6529,2.4062,4.1826,10.103,6.0235
11.044,7.5058,9.6524,2.4063,4.1823,10.105,6.0244
11.045,7.5043,9.652,2.4064,4.1819,10.107,6.0252
11.046,7.5028,9.6516,2.4065,4.1815,10.109,6.026
11.047,7.5013,9.6511,2.4066,4.1812,10.111,6.0268
11.048,7.4998,9.6507,2.4067,4.1808,10.112,6.0276
11.049,7.4983,9.6503,2.4068,4.1805,10.114,6.0284
11.05,7.4968,9.6498,2.4069,4.1801,10.116,6.0293
11.051,7.4953,9.6494,2.407,4.1798,10.118,6.0301
11.052,7.4938,9.649,2.4071,4.1794,10.12,6.0309
11.053,7.4923,9.6486,2.4072,4.1791,10.121,6.0317
11.054,7.4908,9.6481,2.4073,4.1787,10.123,6.0325
11.055,7.4893,9.6477,2.4074,4.1784,10.125,6.0334
11.056,7.4878,9.6473,2.4075,4.178,10.127,6.0342
11.057,7.4863,9.6468,2.4076,4.1776,10.128,6.035
11.058,7.4849,9.6464,2.4077,4.1773,10.13,6.0358
11.059,7.4834,9.646,2.4079,4.1769,10.132,6.0366
11.06,7.4819,9.6455,2.408,4.1766,10.134,6.0374
11.061,7.4804,9.6451,2.4081,4.1762,10.136,6.0383
11.062,7.4789,9.6447,2.4082,4.1759,10.137,6.0391
11.063,7.4774,9.6442,2.4083,4.1755,10.139,6.0399
11.064,7.4759,9.6438,2.4084,4.1752,10.141,6.0407
11.065,7.4744,9.6434,2.4085,4.1748,10.143,6.0416
11.066,7.4729,9.6429,2.4086,4.1745,10.145,6.0424
11.067,7.4714,9.6425,2.4087,4.1741,10.146,6.0432
11.068,7.4699,9.6421,2.4088,4.1738,10.148,6.044
11.069,7.4684,9.6416,2.4089,4.1734,10.15,6.0448
11.07,7.4669,9.6412,2.409,4.1731,10.152,6.0457
11.071,7.4654,9.6408,2.4091,4.1727,10.154,6.0465
11.072,7.4639,9.6403,2.4092,4.1723,10.155,6.0473
11.073,7.4624,9.6399,2.4093,4.172,10.157,6.0481
11.074,7.4609,9.6395,2.4094,4.1716,10.159,6.0489
11.075,7.4594,9.639,2.4095,4.1713,10.161,6.0498
11.076,7.4579,9.6386,2.4097,4.1709,10.163,6.0506
11.077,7.4564,9.6381,2.4098,4.1706,10.164,6.0514
11.078,7.4549,9.6377,2.4099,4.1702,10.166,6.0522
11.079,7.4534,9.6373,2.41,4.1699,10.168,6.0531
11.08,7.4519,9.6368,2.4101,4.1695,10.17,6.0539
11.081,7.4504,9.6364,2.4102,4.1692,10.171,6.0547
11.082,7.4489,9.636,2.4103,4.1688,10.173,6.0555
11.083,7.4474,9.6355,2.4104,4.1685,10.175,6.0564
11.084,7.4459,9.6351,2.4105,4.1681,10.177,6.0572
11.085,7.4444,9.6346,2.4106,4.1678,10.179,6.058
11.086,7.4429,9.6342,2.4107,4.1674,10.18,6.0588
11.087,7.4414,9.6338,2.4108,4.1671,10.182,6.0597
11.088,7.4399,9.6333,2.4109,4.1667,10.184,6.0605
11.089,7.4384,9.6329,2.4111,4.1664,10.186,6.0613
11.09,7.4369,9.6325,2.4112,4.166,10.188,6.0621
11.091,7.4354,9.632,2.4113,4.1657,10.189,6.063
11.092,7.4339,9.6316,2.4114,4.1653,10.191,6.0638
11.093,7.4324,9.6311,2.4115,4.165,10.193,6.0646
11.094,7.4309,9.6307,2.4116,4.1646,10.195,6.0654
11.095,7.4294,9.6303,2.4117,4.1643,10.197,6.0663
11.096,7.4279,9.6298,2.4118,4.1639,10.198,6.0671
11.097,7.4264,9.6294,2.4119,4.1636,10.2,6.0679
11.098,7.4249,9.6289,2.412,4.1632,10.202,6.0687
11.099,7.4234,9.6285,2.4121,4.1629,10.204,6.0696
11.1,7.4219,9.6281,2.4122,4.1625,10.206,6.0704
11.101,7.4204,9.6276,2.4124,4.1622,10.207,6.0712
11.102,7.419,9.6272,2.4125,4.1618,10.209,6.0721
11.103,7.4175,9.6267,2.4126,4.1615,10.211,6.0729
11.104,7.416,9.6263,2.4127,4.1611,10.213,6.0737
11.105,7.4145,9.6258,2.4128,4.1608,10.215,6.0745
11.106,7.413,9.6254,2.4129,4.1604,10.216,6.0754
11.107,7.4115,9.625,2.413,4.1601,10.218,6.0762
11.108,7.41,9.6245,2.4131,4.1597,10.22,6.077
11.109,7.4085,9.6241,2.4132,4.1594,10.222,6.0779
11.11,7.407,9.6236,2.4133,4.159,10.224,6.0787
11.111,7.4055,9.6232,2.4135,4.1587,10.225,6.0795
11.112,7.404,9.6227,2.4136,4.1583,10.227,6.0803
11.113,7.4025,9.6223,2.4137,4.158,10.229,6.0812
11.114,7.401,9.6219,2.4138,4.1576,10.231,6.082
11.115,7.3995,9.6214,2.4139,4.1573,10.233,6.0828
11.116,7.398,9.621,2.414,4.1569,10.234,6.0837
11.117,7.3965,9.6205,2.4141,4.1566,10.236,6.0845
11.118,7.395,9.6201,2.4142,4.1562,10.238,6.0853
11.119,7.3935,9.6196,2.4143,4.1559,10.24,6.0862
11.12,7.392,9.6192,2.4145,4.1555,10.241,6.087
11.121,7.3905,9.6187,2.4146,4.1552,10.243,6.0878
11.122,7.389,9.6183,2.4147,4.1548,10.245,6.0886
11.123,7.3875,9.6179,2.4148,4.1545,10.247,6.0895
11.124,7.386,9.6174,2.4149,4.1541,10.249,6.0903
11.125,7.3845,9.617,2.415,4.1538,10.25,6.0911
11.126,7.383,9.6165,2.4151,4.1534,10.252,6.092
11.127,7.3815,9.6161,2.4152,4.1531,10.254,6.0928
11.128,7.38,9.6156,2.4153,4.1527,10.256,6.0936
11.129,7.3785,9.6152,2.4155,4.1524,10.258,6.0945
11.13,7.377,9.6147,2.4156,4.152,10.259,6.0953
11.131,7.3755,9.6143,2.4157,4.1517,10.261,6.0961
11.132,7.374,9.6138,2.4158,4.1514,10.263,6.097
11.133,7.3725,9.6134,2.4159,4.151,10.265,6.0978
11.134,7.371,9.6129,2.416,4.1507,10.267,6.0986
11.135,7.3695,9.6125,2.4161,4.1503,10.268,6.0995
11.136,7.368,9.612,2.4162,4.15,10.27,6.1003
11.137,7.3665,9.6116,2.4164,4.1496,10.272,6.1011
11.138,7.365,9.6111,2.4165,4.1493,10.274,6.102
11.139,7.3635,9.6107,2.4166,4.1489,10.276,6.1028
11.14,7.362,9.6102,2.4167,4.1486,10.277,6.1036
11.141,7.3605,9.6098,2.4168,4.1482,10.279,6.1045
11.142,7.359,9.6093,2.4169,4.1479,10.281,6.1053
11.143,7.3575,9.6089,2.417,4.1475,10.283,6.1061
11.144,7.356,9.6084,2.4171,4.1472,10.285,6.107
11.145,7.3545,9.608,2.4173,4.1468,10.286,6.1078
11.146,7.353,9.6075,2.4174,4.1465,10.288,6.1087
11.147,7.3515,9.6071,2.4175,4.1462,10.29,6.1095
11.148,7.35,9.6066,2.4176,4.1458,10.292,6.1103
11.149,7.3485,9.6062,2.4177,4.1455,10.294,6.1112
11.15,7.347,9.6057,2.4178,4.1451,10.295,6.112
11.151,7.3455,9.6053,2.4179,4.1448,10.297,6.1128
11.152,7.344,9.6048,2.4181,4.1444,10.299,6.1137
11.153,7.3425,9.6044,2.4182,4.1441,10.301,6.1145
11.154,7.341,9.6039,2.4183,4.1437,10.303,6.1153
11.155,7.3395,9.6035,2.4184,4.1434,10.304,6.1162
11.156,7.338,9.603,2.4185,4.143,10.306,6.117
11.157,7.3365,9.6026,2.4186,4.1427,10.308,6.1179
11.158,7.335,9.6021,2.4187,4.1424,10.31,6.1187
11.159,7.3335,9.6017,2.4189,4.142,10.312,6.1195
11.16,7.332,9.6012,2.419,4.1417,10.313,6.1204
11.161,7.3305,9.6007,2.4191,4.1413,10.315,6.1212
11.162,7.329,9.6003,2.4192,4.141,10.317,6.1221
11.163,7.3275,9.5998,2.4193,4.1406,10.319,6.1229
11.164,7.326,9.5994,2.4194,4.1403,10.321,6.1237
11.165,7.3245,9.5989,2.4195,4.1399,10.322,6.1246
11.166,7.323,9.5985,2.4197,4.1396,10.324,6.1254
11.167,7.3215,9.598,2.4198,4.1393,10.326,6.1263
11.168,7.32,9.5976,2.4199,4.1389,10.328,6.1271
11.169,7.3185,9.5971,2.42,4.1386,10.33,6.1279
11.17,7.317,9.5967,2.4201,4.1382,10.331,6.1288
11.171,7.3155,9.5962,2.4202,4.1379,10.333,6.1296
11.172,7.314,9.5957,2.4204,4.1375,10.335,6.1305
11.173,7.3125,9.5953,2.4205,4.1372,10.337,6.1313
11.174,7.311,9.5948,2.4206,4.1369,10.339,6.1321
11.175,7.3095,9.5944,2.4207,4.1365,10.341,6.133
11.176,7.308,9.5939,2.4208,4.1362,10.342,6.1338
11.177,7.3065,9.5935,2.4209,4.1358,10.344,6.1347
11.178,7.305,9.593,2.4211,4.1355,10.346,6.1355
11.179,7.3035,9.5925,2.4212,4.1351,10.348,6.1363
11.18,7.302,9.5921,2.4213,4.1348,10.35,6.1372
11.181,7.3005,9.5916,2.4214,4.1345,10.351,6.138
11.182,7.299,9.5912,2.4215,4.1341,10.353,6.1389
11.183,7.2975,9.5907,2.4216,4.1338,10.355,6.1397
11.184,7.2961,9.5903,2.4218,4.1334,10.357,6.1406
11.185,7.2946,9.5898,2.4219,4.1331,10.359,6.1414
11.186,7.2931,9.5893,2.422,4.1327,10.36,6.1422
11.187,7.2916,9.5889,2.4221,4.1324,10.362,6.1431
11.188,7.2901,9.5884,2.4222,4.1321,10.364,6.1439
11.189,7.2886,9.588,2.4223,4.1317,10.366,6.1448
11.19,7.2871,9.5875,2.4225,4.1314,10.368,6.1456
11.191,7.2856,9.587,2.4226,4.131,10.369,6.1465
11.192,7.2841,9.5866,2.4227,4.1307,10.371,6.1473
11.193,7.2826,9.5861,2.4228,4.1304,10.373,6.1481
11.194,7.2811,9.5857,2.4229,4.13,10.375,6.149
11.195,7.2796,9.5852,2.4231,4.1297,10.377,6.1498
11.196,7.2781,9.5847,2.4232,4.1293,10.378,6.1507
11.197,7.2766,9.5843,2.4233,4.129,10.38,6.1515
11.198,7.2751,9.5838,2.4234,4.1286,10.382,6.1524
11.199,7.2736,9.5833,2.4235,4.1283,10.384,6.1532
11.2,7.2721,9.5829,2.4236,4.128,10.386,6.1541
11.201,7.2706,9.5824,2.4238,4.1276,10.387,6.1549
11.202,7.2691,9.582,2.4239,4.1273,10.389,6.1558
11.203,7.2676,9.5815,2.424,4.1269,10.391,6.1566
11.204,7.2661,9.581,2.4241,4.1266,10.393,6.1574
11.205,7.2646,9.5806,2.4242,4.1263,10.395,6.1583
11.206,7.2631,9.5801,2.4244,4.1259,10.396,6.1591
11.207,7.2616,9.5796,2.4245,4.1256,10.398,6.16
11.208,7.2601,9.5792,2.4246,4.1252,10.4,6.1608
11.209,7.2586,9.5787,2.4247,4.1249,10.402,6.1617
11.21,7.2571,9.5782,2.4248,4.1246,10.404,6.1625
11.211,7.2556,9.5778,2.425,4.1242,10.406,6.1634
11.212,7.2541,9.5773,2.4251,4.1239,10.407,6.1642
11.213,7.2526,9.5769,2.4252,4.1235,10.409,6.1651
11.214,7.2511,9.5764,2.4253,4.1232,10.411,6.1659
11.215,7.2496,9.5759,2.4254,4.1229,10.413,6.1668
11.216,7.2481,9.5755,2.4256,4.1225,10.415,6.1676
11.217,7.2466,9.575,2.4257,4.1222,10.416,6.1685
11.218,7.2451,9.5745,2.4258,4.1218,10.418,6.1693
11.219,7.2436,9.5741,2.4259,4.1215,10.42,6.1702
11.22,7.2421,9.5736,2.426,4.1212,10.422,6.171
11.221,7.2406,9.5731,2.4262,4.1208,10.424,6.1719
11.222,7.2391,9.5727,2.4263,4.1205,10.425,6.1727
11.223,7.2376,9.5722,2.4264,4.1201,10.427,6.1736
11.224,7.2361,9.5717,2.4265,4.1198,10.429,6.1744
11.225,7.2346,9.5713,2.4267,4.1195,10.431,6.1753
11.226,7.2331,9.5708,2.4268,4.1191,10.433,6.1761
11.227,7.2316,9.5703,2.4269,4.1188,10.434,6.177
11.228,7.2301,9.5699,2.427,4.1185,10.436,6.1778
11.229,7.2286,9.5694,2.4271,4.1181,10.438,6.1787
11.23,7.2271,9.5689,2.4273,4.1178,10.44,6.1795
11.231,7.2256,9.5685,2.4274,4.1174,10.442,6.1804
11.232,7.2241,9.568,2.4275,4.1171,10.443,6.1812
11.233,7.2226,9.5675,2.4276,4.1168,10.445,6.1821
11.234,7.2211,9.567,2.4277,4.1164,10.447,6.1829
11.235,7.2196,9.5666,2.4279,4.1161,10.449,6.1838
11.236,7.2181,9.5661,2.428,4.1158,10.451,6.1846
11.237,7.2166,9.5656,2.4281,4.1154,10.453,6.1855
11.238,7.2151,9.5652,2.4282,4.1151,10.454,6.1863
11.239,7.2136,9.5647,2.4284,4.1147,10.456,6.1872
11.24,7.2121,9.5642,2.4285,4.1144,10.458,6.188
11.241,7.2106,9.5638,2.4286,4.1141,10.46,6.1889
11.242,7.2091,9.5633,2.4287,4.1137,10.462,6.1897
11.243,7.2076,9.5628,2.4289,4.1134,10.463,6.1906
11.244,7.2061,9.5623,2.429,4.1131,10.465,6.1915
11.245,7.2046,9.5619,2.4291,4.1127,10.467,6.1923
