time,repressorA,repressorB
0.6643,7.2887,7.5019
0.6644,7.288,7.5015
0.6645,7.2873,7.501
0.6646,7.2866,7.5005
0.6647,7.2859,7.5
0.6648,7.2852,7.4996
0.6649,7.2845,7.4991
0.665,7.2838,7.4986
0.6651,7.2831,7.4981
0.6652,7.2824,7.4977
0.6653,7.2817,7.4972
0.6654,7.281,7.4967
0.6655,7.2803,7.4963
0.6656,7.2796,7.4958
0.6657,7.2789,7.4953
0.6658,7.2782,7.4948
0.6659,7.2775,7.4944
0.666,7.2768,7.4939
0.6661,7.2761,7.4934
0.6662,7.2754,7.493
0.6663,7.2747,7.4925
0.6664,7.274,7.492
0.6665,7.2733,7.4915
0.6666,7.2726,7.4911
0.6667,7.2719,7.4906
0.6668,7.2712,7.4901
0.6669,7.2705,7.4897
0.667,7.2698,7.4892
0.6671,7.2691,7.4887
0.6672,7.2684,7.4883
0.6673,7.2677,7.4878
0.6674,7.267,7.4873
0.6675,7.2663,7.4868
0.6676,7.2656,7.4864
0.6677,7.2649,7.4859
0.6678,7.2642,7.4854
0.6679,7.2635,7.485
0.668,7.2628,7.4845
0.6681,7.2621,7.484
0.6682,7.2614,7.4836
0.6683,7.2607,7.4831
0.6684,7.26,7.4826
0.6685,7.2593,7.4821
0.6686,7.2586,7.4817
0.6687,7.2579,7.4812
0.6688,7.2572,7.4807
0.6689,7.2565,7.4803
0.669,7.2558,7.4798
0.6691,7.2551,7.4793
0.6692,7.2544,7.4789
0.6693,7.2537,7.4784
0.6694,7.253,7.4779
0.6695,7.2523,7.4775
0.6696,7.2516,7.477
0.6697,7.2509,7.4765
0.6698,7.2502,7.4761
0.6699,7.2495,7.4756
0.67,7.2488,7.4751
0.6701,7.2481,7.4747
0.6702,7.2474,7.4742
0.6703,7.2467,7.4737
0.6704,7.246,7.4733
0.6705,7.2453,7.4728
0.6706,7.2446,7.4723
0.6707,7.2439,7.4719
0.6708,7.2432,7.4714
0.6709,7.2425,7.4709
0.671,7.2418,7.4705
0.6711,7.2411,7.47
0.6712,7.2404,7.4695
0.6713,7.2397,7.4691
0.6714,7.239,7.4686
0.6715,7.2383,7.4681
0.6716,7.2376,7.4677
0.6717,7.2369,7.4672
0.6718,7.2362,7.4667
0.6719,7.2355,7.4663
0.672,7.2348,7.4658
0.6721,7.2341,7.4653
0.6722,7.2334,7.4649
0.6723,7.2327,7.4644
0.6724,7.232,7.4639
0.6725,7.2313,7.4635
0.6726,7.2306,7.463
0.6727,7.23,7.4625
0.6728,7.2293,7.4621
0.6729,7.2286,7.4616
0.673,7.2279,7.4611
0.6731,7.2272,7.4607
0.6732,7.2265,7.4602
0.6733,7.2258,7.4598
0.6734,7.2251,7.4593
0.6735,7.2244,7.4588
0.6736,7.2237,7.4584
0.6737,7.223,7.4579
0.6738,7.2223,7.4574
0.6739,7.2216,7.457
0.674,7.2209,7.4565
0.6741,7.2202,7.456
0.6742,7.2195,7.4556
0.6743,7.2188,7.4551
0.6744,7.2181,7.4547
0.6745,7.2174,7.4542
0.6746,7.2167,7.4537
0.6747,7.216,7.4533
0.6748,7.2153,7.4528
0.6749,7.2146,7.4523
0.675,7.2139,7.4519
0.6751,7.2133,7.4514
0.6752,7.2126,7.451
0.6753,7.2119,7.4505
0.6754,7.2112,7.45
0.6755,7.2105,7.4496
0.6756,7.2098,7.4491
0.6757,7.2091,7.4486
0.6758,7.2084,7.4482
0.6759,7.2077,7.4477
0.676,7.207,7.4473
0.6761,7.2063,7.4468
0.6762,7.2056,7.4463
0.6763,7.2049,7.4459
0.6764,7.2042,7.4454
0.6765,7.2035,7.445
0.6766,7.2028,7.4445
0.6767,7.2021,7.444
0.6768,7.2014,7.4436
0.6769,7.2008,7.4431
0.677,7.2001,7.4427
0.6771,7.1994,7.4422
0.6772,7.1987,7.4417
0.6773,7.198,7.4413
0.6774,7.1973,7.4408
0.6775,7.1966,7.4404
0.6776,7.1959,7.4399
0.6777,7.1952,7.4394
0.6778,7.1945,7.439
0.6779,7.1938,7.4385
0.678,7.1931,7.4381
0.6781,7.1924,7.4376
0.6782,7.1917,7.4371
0.6783,7.191,7.4367
0.6784,7.1904,7.4362
0.6785,7.1897,7.4358
0.6786,7.189,7.4353
0.6787,7.1883,7.4348
0.6788,7.1876,7.4344
0.6789,7.1869,7.4339
0.679,7.1862,7.4335
0.6791,7.1855,7.433
0.6792,7.1848,7.4326
0.6793,7.1841,7.4321
0.6794,7.1834,7.4316
0.6795,7.1827,7.4312
0.6796,7.1821,7.4307
0.6797,7.1814,7.4303
0.6798,7.1807,7.4298
0.6799,7.18,7.4293
0.68,7.1793,7.4289
0.6801,7.1786,7.4284
0.6802,7.1779,7.428
0.6803,7.1772,7.4275
0.6804,7.1765,7.4271
0.6805,7.1758,7.4266
0.6806,7.1751,7.4261
0.6807,7.1744,7.4257
0.6808,7.1738,7.4252
0.6809,7.1731,7.4248
0.681,7.1724,7.4243
0.6811,7.1717,7.4239
0.6812,7.171,7.4234
0.6813,7.1703,7.4229
0.6814,7.1696,7.4225
0.6815,7.1689,7.422
0.6816,7.1682,7.4216
0.6817,7.1675,7.4211
0.6818,7.1669,7.4207
0.6819,7.1662,7.4202
0.682,7.1655,7.4198
0.6821,7.1648,7.4193
0.6822,7.1641,7.4188
0.6823,7.1634,7.4184
0.6824,7.1627,7.4179
0.6825,7.162,7.4175
0.6826,7.1613,7.417
0.6827,7.1606,7.4166
0.6828,7.16,7.4161
0.6829,7.1593,7.4157
0.683,7.1586,7.4152
0.6831,7.1579,7.4148
0.6832,7.1572,7.4143
0.6833,7.1565,7.4138
0.6834,7.1558,7.4134
0.6835,7.1551,7.4129
0.6836,7.1544,7.4125
0.6837,7.1538,7.412
0.6838,7.1531,7.4116
0.6839,7.1524,7.4111
0.684,7.1517,7.4107
0.6841,7.151,7.4102
0.6842,7.1503,7.4098
0.6843,7.1496,7.4093
0.6844,7.1489,7.4089
0.6845,7.1482,7.4084
0.6846,7.1476,7.408
0.6847,7.1469,7.4075
0.6848,7.1462,7.407
0.6849,7.1455,7.4066
0.685,7.1448,7.4061
0.6851,7.1441,7.4057
0.6852,7.1434,7.4052
0.6853,7.1427,7.4048
0.6854,7.1421,7.4043
0.6855,7.1414,7.4039
0.6856,7.1407,7.4034
0.6857,7.14,7.403
0.6858,7.1393,7.4025
0.6859,7.1386,7.4021
0.686,7.1379,7.4016
0.6861,7.1372,7.4012
0.6862,7.1366,7.4007
0.6863,7.1359,7.4003
0.6864,7.1352,7.3998
0.6865,7.1345,7.3994
0.6866,7.1338,7.3989
0.6867,7.1331,7.3985
0.6868,7.1324,7.398
0.6869,7.1317,7.3976
0.687,7.1311,7.3971
0.6871,7.1304,7.3967
0.6872,7.1297,7.3962
0.6873,7.129,7.3958
0.6874,7.1283,7.3953
0.6875,7.1276,7.3949
0.6876,7.1269,7.3944
0.6877,7.1263,7.394
0.6878,7.1256,7.3935
0.6879,7.1249,7.3931
0.688,7.1242,7.3926
0.6881,7.1235,7.3922
0.6882,7.1228,7.3917
0.6883,7.1221,7.3913
0.6884,7.1215,7.3908
0.6885,7.1208,7.3904
0.6886,7.1201,7.3899
0.6887,7.1194,7.3895
0.6888,7.1187,7.389
0.6889,7.118,7.3886
0.689,7.1173,7.3881
0.6891,7.1167,7.3877
0.6892,7.116,7.3872
0.6893,7.1153,7.3868
0.6894,7.1146,7.3863
0.6895,7.1139,7.3859
0.6896,7.1132,7.3854
0.6897,7.1126,7.385
0.6898,7.1119,7.3845
0.6899,7.1112,7.3841
0.69,7.1105,7.3836
0.6901,7.1098,7.3832
0.6902,7.1091,7.3827
0.6903,7.1084,7.3823
0.6904,7.1078,7.3819
0.6905,7.1071,7.3814
0.6906,7.1064,7.381
0.6907,7.1057,7.3805
0.6908,7.105,7.3801
0.6909,7.1043,7.3796
0.691,7.1037,7.3792
0.6911,7.103,7.3787
0.6912,7.1023,7.3783
0.6913,7.1016,7.3778
0.6914,7.1009,7.3774
0.6915,7.1002,7.3769
0.6916,7.0996,7.3765
0.6917,7.0989,7.376
0.6918,7.0982,7.3756
0.6919,7.0975,7.3752
0.692,7.0968,7.3747
0.6921,7.0961,7.3743
0.6922,7.0955,7.3738
0.6923,7.0948,7.3734
0.6924,7.0941,7.3729
0.6925,7.0934,7.3725
0.6926,7.0927,7.372
0.6927,7.0921,7.3716
0.6928,7.0914,7.3712
0.6929,7.0907,7.3707
0.693,7.09,7.3703
0.6931,7.0893,7.3698
0.6932,7.0886,7.3694
0.6933,7.088,7.3689
0.6934,7.0873,7.3685
0.6935,7.0866,7.368
0.6936,7.0859,7.3676
0.6937,7.0852,7.3672
0.6938,7.0846,7.3667
0.6939,7.0839,7.3663
0.694,7.0832,7.3658
0.6941,7.0825,7.3654
0.6942,7.0818,7.3649
0.6943,7.0811,7.3645
0.6944,7.0805,7.364
0.6945,7.0798,7.3636
0.6946,7.0791,7.3632
0.6947,7.0784,7.3627
0.6948,7.0777,7.3623
0.6949,7.0771,7.3618
0.695,7.0764,7.3614
0.6951,7.0757,7.3609
0.6952,7.075,7.3605
0.6953,7.0743,7.3601
0.6954,7.0737,7.3596
0.6955,7.073,7.3592
0.6956,7.0723,7.3587
0.6957,7.0716,7.3583
0.6958,7.0709,7.3579
0.6959,7.0703,7.3574
0.696,7.0696,7.357
0.6961,7.0689,7.3565
0.6962,7.0682,7.3561
0.6963,7.0675,7.3556
0.6964,7.0669,7.3552
0.6965,7.0662,7.3548
0.6966,7.0655,7.3543
0.6967,7.0648,7.3539
0.6968,7.0641,7.3534
0.6969,7.0635,7.353
0.697,7.0628,7.3526
0.6971,7.0621,7.3521
0.6972,7.0614,7.3517
0.6973,7.0607,7.3512
0.6974,7.0601,7.3508
0.6975,7.0594,7.3504
0.6976,7.0587,7.3499
0.6977,7.058,7.3495
0.6978,7.0573,7.349
0.6979,7.0567,7.3486
0.698,7.056,7.3482
0.6981,7.0553,7.3477
0.6982,7.0546,7.3473
0.6983,7.054,7.3468
0.6984,7.0533,7.3464
0.6985,7.0526,7.346
0.6986,7.0519,7.3455
0.6987,7.0512,7.3451
0.6988,7.0506,7.3446
0.6989,7.0499,7.3442
0.699,7.0492,7.3438
0.6991,7.0485,7.3433
0.6992,7.0479,7.3429
0.6993,7.0472,7.3425
0.6994,7.0465,7.342
0.6995,7.0458,7.3416
0.6996,7.0451,7.3411
0.6997,7.0445,7.3407
0.6998,7.0438,7.3403
0.6999,7.0431,7.3398
0.7,7.0424,7.3394
0.7001,7.0418,7.339
0.7002,7.0411,7.3385
0.7003,7.0404,7.3381
0.7004,7.0397,7.3376
0.7005,7.039,7.3372
0.7006,7.0384,7.3368
0.7007,7.0377,7.3363
0.7008,7.037,7.3359
0.7009,7.0363,7.3355
0.701,7.0357,7.335
0.7011,7.035,7.3346
0.7012,7.0343,7.3341
0.7013,7.0336,7.3337
0.7014,7.033,7.3333
0.7015,7.0323,7.3328
0.7016,7.0316,7.3324
0.7017,7.0309,7.332
0.7018,7.0303,7.3315
0.7019,7.0296,7.3311
0.702,7.0289,7.3307
0.7021,7.0282,7.3302
0.7022,7.0276,7.3298
0.7023,7.0269,7.3294
0.7024,7.0262,7.3289
0.7025,7.0255,7.3285
0.7026,7.0249,7.328
0.7027,7.0242,7.3276
0.7028,7.0235,7.3272
0.7029,7.0228,7.3267
0.703,7.0222,7.3263
0.7031,7.0215,7.3259
0.7032,7.0208,7.3254
0.7033,7.0201,7.325
0.7034,7.0195,7.3246
0.7035,7.0188,7.3241
0.7036,7.0181,7.3237
0.7037,7.0174,7.3233
0.7038,7.0168,7.3228
0.7039,7.0161,7.3224
0.704,7.0154,7.322
0.7041,7.0147,7.3215
0.7042,7.0141,7.3211
0.7043,7.0134,7.3207
0.7044,7.0127,7.3202
0.7045,7.012,7.3198
0.7046,7.0114,7.3194
0.7047,7.0107,7.3189
0.7048,7.01,7.3185
0.7049,7.0093,7.3181
0.705,7.0087,7.3176
0.7051,7.008,7.3172
0.7052,7.0073,7.3168
0.7053,7.0066,7.3163
0.7054,7.006,7.3159
0.7055,7.0053,7.3155
0.7056,7.0046,7.315
0.7057,7.004,7.3146
0.7058,7.0033,7.3142
0.7059,7.0026,7.3137
0.706,7.0019,7.3133
0.7061,7.0013,7.3129
0.7062,7.0006,7.3125
0.7063,6.9999,7.312
0.7064,6.9992,7.3116
0.7065,6.9986,7.3112
0.7066,6.9979,7.3107
0.7067,6.9972,7.3103
0.7068,6.9966,7.3099
0.7069,6.9959,7.3094
0.707,6.9952,7.309
0.7071,6.9945,7.3086
0.7072,6.9939,7.3081
0.7073,6.9932,7.3077
0.7074,6.9925,7.3073
0.7075,6.9918,7.3069
0.7076,6.9912,7.3064
0.7077,6.9905,7.306
0.7078,6.9898,7.3056
0.7079,6.9892,7.3051
0.708,6.9885,7.3047
0.7081,6.9878,7.3043
0.7082,6.9871,7.3038
0.7083,6.9865,7.3034
0.7084,6.9858,7.303
0.7085,6.9851,7.3026
0.7086,6.9845,7.3021
0.7087,6.9838,7.3017
0.7088,6.9831,7.3013
0.7089,6.9825,7.3008
0.709,6.9818,7.3004
0.7091,6.9811,7.3
0.7092,6.9804,7.2996
0.7093,6.9798,7.2991
0.7094,6.9791,7.2987
0.7095,6.9784,7.2983
0.7096,6.9778,7.2978
0.7097,6.9771,7.2974
0.7098,6.9764,7.297
0.7099,6.9757,7.2966
0.71,6.9751,7.2961
0.7101,6.9744,7.2957
0.7102,6.9737,7.2953
0.7103,6.9731,7.2948
0.7104,6.9724,7.2944
0.7105,6.9717,7.294
0.7106,6.9711,7.2936
0.7107,6.9704,7.2931
0.7108,6.9697,7.2927
0.7109,6.969,7.2923
0.711,6.9684,7.2919
0.7111,6.9677,7.2914
0.7112,6.967,7.291
0.7113,6.9664,7.2906
0.7114,6.9657,7.2902
0.7115,6.965,7.2897
0.7116,6.9644,7.2893
0.7117,6.9637,7.2889
0.7118,6.963,7.2885
0.7119,6.9624,7.288
0.712,6.9617,7.2876
0.7121,6.961,7.2872
0.7122,6.9604,7.2867
0.7123,6.9597,7.2863
0.7124,6.959,7.2859
0.7125,6.9583,7.2855
0.7126,6.9577,7.285
0.7127,6.957,7.2846
0.7128,6.9563,7.2842
0.7129,6.9557,7.2838
0.713,6.955,7.2833
0.7131,6.9543,7.2829
0.7132,6.9537,7.2825
0.7133,6.953,7.2821
0.7134,6.9523,7.2817
0.7135,6.9517,7.2812
0.7136,6.951,7.2808
0.7137,6.9503,7.2804
0.7138,6.9497,7.28
0.7139,6.949,7.2795
0.714,6.9483,7.2791
0.7141,6.9477,7.2787
0.7142,6.947,7.2783
0.7143,6.9463,7.2778
0.7144,6.9457,7.2774
0.7145,6.945,7.277
0.7146,6.9443,7.2766
0.7147,6.9437,7.2761
0.7148,6.943,7.2757
0.7149,6.9423,7.2753
0.715,6.9417,7.2749
0.7151,6.941,7.2745
0.7152,6.9403,7.274
0.7153,6.9397,7.2736
0.7154,6.939,7.2732
0.7155,6.9383,7.2728
0.7156,6.9377,7.2723
0.7157,6.937,7.2719
0.7158,6.9363,7.2715
0.7159,6.9357,7.2711
0.716,6.935,7.2707
0.7161,6.9343,7.2702
0.7162,6.9337,7.2698
0.7163,6.933,7.2694
0.7164,6.9323,7.269
0.7165,6.9317,7.2685
0.7166,6.931,7.2681
0.7167,6.9303,7.2677
0.7168,6.9297,7.2673
0.7169,6.929,7.2669
0.717,6.9283,7.2664
0.7171,6.9277,7.266
0.7172,6.927,7.2656
0.7173,6.9263,7.2652
0.7174,6.9257,7.2648
0.7175,6.925,7.2643
0.7176,6.9244,7.2639
0.7177,6.9237,7.2635
0.7178,6.923,7.2631
0.7179,6.9224,7.2627
0.718,6.9217,7.2622
0.7181,6.921,7.2618
0.7182,6.9204,7.2614
0.7183,6.9197,7.261
0.7184,6.919,7.2606
0.7185,6.9184,7.2601
0.7186,6.9177,7.2597
0.7187,6.917,7.2593
0.7188,6.9164,7.2589
0.7189,6.9157,7.2585
0.719,6.9151,7.258
0.7191,6.9144,7.2576
0.7192,6.9137,7.2572
0.7193,6.9131,7.2568
0.7194,6.9124,7.2564
0.7195,6.9117,7.256
0.7196,6.9111,7.2555
0.7197,6.9104,7.2551
0.7198,6.9097,7.2547
0.7199,6.9091,7.2543
0.72,6.9084,7.2539
0.7201,6.9078,7.2534
0.7202,6.9071,7.253
0.7203,6.9064,7.2526
0.7204,6.9058,7.2522
0.7205,6.9051,7.2518
0.7206,6.9044,7.2514
0.7207,6.9038,7.2509
0.7208,6.9031,7.2505
0.7209,6.9025,7.2501
0.721,6.9018,7.2497
0.7211,6.9011,7.2493
0.7212,6.9005,7.2489
0.7213,6.8998,7.2484
0.7214,6.8991,7.248
0.7215,6.8985,7.2476
0.7216,6.8978,7.2472
0.7217,6.8972,7.2468
0.7218,6.8965,7.2464
0.7219,6.8958,7.2459
0.722,6.8952,7.2455
0.7221,6.8945,7.2451
0.7222,6.8938,7.2447
0.7223,6.8932,7.2443
0.7224,6.8925,7.2439
0.7225,6.8919,7.2435
0.7226,6.8912,7.243
0.7227,6.8905,7.2426
0.7228,6.8899,7.2422
0.7229,6.8892,7.2418
0.723,6.8886,7.2414
0.7231,6.8879,7.241
0.7232,6.8872,7.2406
0.7233,6.8866,7.2401
0.7234,6.8859,7.2397
0.7235,6.8853,7.2393
0.7236,6.8846,7.2389
0.7237,6.8839,7.2385
0.7238,6.8833,7.2381
0.7239,6.8826,7.2377
0.724,6.882,7.2372
0.7241,6.8813,7.2368
0.7242,6.8806,7.2364
0.7243,6.88,7.236
0.7244,6.8793,7.2356
0.7245,6.8787,7.2352
0.7246,6.878,7.2348
0.7247,6.8773,7.2343
0.7248,6.8767,7.2339
0.7249,6.876,7.2335
0.725,6.8754,7.2331
0.7251,6.8747,7.2327
0.7252,6.874,7.2323
0.7253,6.8734,7.2319
0.7254,6.8727,7.2315
0.7255,6.8721,7.231
0.7256,6.8714,7.2306
0.7257,6.8707,7.2302
0.7258,6.8701,7.2298
0.7259,6.8694,7.2294
0.726,6.8688,7.229
0.7261,6.8681,7.2286
0.7262,6.8674,7.2282
0.7263,6.8668,7.2278
0.7264,6.8661,7.2273
0.7265,6.8655,7.2269
0.7266,6.8648,7.2265
0.7267,6.8641,7.2261
0.7268,6.8635,7.2257
0.7269,6.8628,7.2253
0.727,6.8622,7.2249
0.7271,6.8615,7.2245
0.7272,6.8609,7.2241
0.7273,6.8602,7.2236
0.7274,6.8595,7.2232
0.7275,6.8589,7.2228
0.7276,6.8582,7.2224
0.7277,6.8576,7.222
0.7278,6.8569,7.2216
0.7279,6.8563,7.2212
0.728,6.8556,7.2208
0.7281,6.8549,7.2204
0.7282,6.8543,7.22
0.7283,6.8536,7.2195
0.7284,6.853,7.2191
0.7285,6.8523,7.2187
0.7286,6.8517,7.2183
0.7287,6.851,7.2179
0.7288,6.8503,7.2175
0.7289,6.8497,7.2171
0.729,6.849,7.2167
0.7291,6.8484,7.2163
0.7292,6.8477,7.2159
0.7293,6.8471,7.2155
0.7294,6.8464,7.215
0.7295,6.8457,7.2146
0.7296,6.8451,7.2142
0.7297,6.8444,7.2138
0.7298,6.8438,7.2134
0.7299,6.8431,7.213
0.73,6.8425,7.2126
0.7301,6.8418,7.2122
0.7302,6.8411,7.2118
0.7303,6.8405,7.2114
0.7304,6.8398,7.211
0.7305,6.8392,7.2106
0.7306,6.8385,7.2102
0.7307,6.8379,7.2097
0.7308,6.8372,7.2093
0.7309,6.8366,7.2089
0.731,6.8359,7.2085
0.7311,6.8352,7.2081
0.7312,6.8346,7.2077
0.7313,6.8339,7.2073
0.7314,6.8333,7.2069
0.7315,6.8326,7.2065
0.7316,6.832,7.2061
0.7317,6.8313,7.2057
0.7318,6.8307,7.2053
0.7319,6.83,7.2049
0.732,6.8293,7.2045
0.7321,6.8287,7.2041
0.7322,6.828,7.2037
0.7323,6.8274,7.2032
0.7324,6.8267,7.2028
0.7325,6.8261,7.2024
0.7326,6.8254,7.202
0.7327,6.8248,7.2016
0.7328,6.8241,7.2012
0.7329,6.8235,7.2008
0.733,6.8228,7.2004
0.7331,6.8222,7.2
0.7332,6.8215,7.1996
0.7333,6.8208,7.1992
0.7334,6.8202,7.1988
0.7335,6.8195,7.1984
0.7336,6.8189,7.198
0.7337,6.8182,7.1976
0.7338,6.8176,7.1972
0.7339,6.8169,7.1968
0.734,6.8163,7.1964
0.7341,6.8156,7.196
0.7342,6.815,7.1956
0.7343,6.8143,7.1952
0.7344,6.8137,7.1948
0.7345,6.813,7.1944
0.7346,6.8123,7.1939
0.7347,6.8117,7.1935
0.7348,6.811,7.1931
0.7349,6.8104,7.1927
0.735,6.8097,7.1923
0.7351,6.8091,7.1919
0.7352,6.8084,7.1915
0.7353,6.8078,7.1911
0.7354,6.8071,7.1907
0.7355,6.8065,7.1903
0.7356,6.8058,7.1899
0.7357,6.8052,7.1895
0.7358,6.8045,7.1891
0.7359,6.8039,7.1887
0.736,6.8032,7.1883
0.7361,6.8026,7.1879
0.7362,6.8019,7.1875
0.7363,6.8013,7.1871
0.7364,6.8006,7.1867
0.7365,6.8,7.1863
0.7366,6.7993,7.1859
0.7367,6.7986,7.1855
0.7368,6.798,7.1851
0.7369,6.7973,7.1847
0.737,6.7967,7.1843
0.7371,6.796,7.1839
0.7372,6.7954,7.1835
0.7373,6.7947,7.1831
0.7374,6.7941,7.1827
0.7375,6.7934,7.1823
0.7376,6.7928,7.1819
0.7377,6.7921,7.1815
0.7378,6.7915,7.1811
0.7379,6.7908,7.1807
0.738,6.7902,7.1803
0.7381,6.7895,7.1799
0.7382,6.7889,7.1795
0.7383,6.7882,7.1791
0.7384,6.7876,7.1787
0.7385,6.7869,7.1783
0.7386,6.7863,7.1779
0.7387,6.7856,7.1775
0.7388,6.785,7.1771
0.7389,6.7843,7.1767
0.739,6.7837,7.1763
0.7391,6.783,7.1759
0.7392,6.7824,7.1755
0.7393,6.7817,7.1751
0.7394,6.7811,7.1747
0.7395,6.7804,7.1743
0.7396,6.7798,7.1739
0.7397,6.7791,7.1735
0.7398,6.7785,7.1731
0.7399,6.7778,7.1727
0.74,6.7772,7.1723
0.7401,6.7765,7.1719
0.7402,6.7759,7.1715
0.7403,6.7752,7.1711
0.7404,6.7746,7.1707
0.7405,6.7739,7.1703
0.7406,6.7733,7.1699
0.7407,6.7726,7.1695
0.7408,6.772,7.1691
0.7409,6.7713,7.1687
0.741,6.7707,7.1684
0.7411,6.77,7.168
0.7412,6.7694,7.1676
0.7413,6.7687,7.1672
0.7414,6.7681,7.1668
0.7415,6.7675,7.1664
0.7416,6.7668,7.166
0.7417,6.7662,7.1656
0.7418,6.7655,7.1652
0.7419,6.7649,7.1648
0.742,6.7642,7.1644
0.7421,6.7636,7.164
0.7422,6.7629,7.1636
0.7423,6.7623,7.1632
0.7424,6.7616,7.1628
0.7425,6.761,7.1624
0.7426,6.7603,7.162
0.7427,6.7597,7.1616
0.7428,6.759,7.1612
0.7429,6.7584,7.1608
0.743,6.7577,7.1604
0.7431,6.7571,7.16
0.7432,6.7564,7.1596
0.7433,6.7558,7.1593
0.7434,6.7551,7.1589
0.7435,6.7545,7.1585
0.7436,6.7539,7.1581
0.7437,6.7532,7.1577
0.7438,6.7526,7.1573
0.7439,6.7519,7.1569
0.744,6.7513,7.1565
0.7441,6.7506,7.1561
0.7442,6.75,7.1557
0.7443,6.7493,7.1553
0.7444,6.7487,7.1549
0.7445,6.748,7.1545
0.7446,6.7474,7.1541
0.7447,6.7467,7.1537
0.7448,6.7461,7.1533
0.7449,6.7454,7.153
0.745,6.7448,7.1526
0.7451,6.7442,7.1522
0.7452,6.7435,7.1518
0.7453,6.7429,7.1514
0.7454,6.7422,7.151
0.7455,6.7416,7.1506
0.7456,6.7409,7.1502
0.7457,6.7403,7.1498
0.7458,6.7396,7.1494
0.7459,6.739,7.149
0.746,6.7383,7.1486
0.7461,6.7377,7.1482
0.7462,6.7371,7.1479
0.7463,6.7364,7.1475
0.7464,6.7358,7.1471
0.7465,6.7351,7.1467
0.7466,6.7345,7.1463
0.7467,6.7338,7.1459
0.7468,6.7332,7.1455
0.7469,6.7325,7.1451
0.747,6.7319,7.1447
0.7471,6.7313,7.1443
0.7472,6.7306,7.1439
0.7473,6.73,7.1436
0.7474,6.7293,7.1432
0.7475,6.7287,7.1428
0.7476,6.728,7.1424
0.7477,6.7274,7.142
0.7478,6.7267,7.1416
0.7479,6.7261,7.1412
0.748,6.7255,7.1408
0.7481,6.7248,7.1404
0.7482,6.7242,7.14
0.7483,6.7235,7.1397
0.7484,6.7229,7.1393
0.7485,6.7222,7.1389
0.7486,6.7216,7.1385
0.7487,6.721,7.1381
0.7488,6.7203,7.1377
0.7489,6.7197,7.1373
0.749,6.719,7.1369
0.7491,6.7184,7.1365
0.7492,6.7177,7.1362
0.7493,6.7171,7.1358
0.7494,6.7164,7.1354
0.7495,6.7158,7.135
0.7496,6.7152,7.1346
0.7497,6.7145,7.1342
0.7498,6.7139,7.1338
0.7499,6.7132,7.1334
0.75,6.7126,7.133
0.7501,6.7119,7.1327
0.7502,6.7113,7.1323
0.7503,6.7107,7.1319
0.7504,6.71,7.1315
0.7505,6.7094,7.1311
0.7506,6.7087,7.1307
0.7507,6.7081,7.1303
0.7508,6.7075,7.1299
0.7509,6.7068,7.1296
0.751,6.7062,7.1292
0.7511,6.7055,7.1288
0.7512,6.7049,7.1284
0.7513,6.7042,7.128
0.7514,6.7036,7.1276
0.7515,6.703,7.1272
0.7516,6.7023,7.1269
0.7517,6.7017,7.1265
0.7518,6.701,7.1261
0.7519,6.7004,7.1257
0.752,6.6998,7.1253
0.7521,6.6991,7.1249
0.7522,6.6985,7.1245
0.7523,6.6978,7.1242
0.7524,6.6972,7.1238
0.7525,6.6965,7.1234
0.7526,6.6959,7.123
0.7527,6.6953,7.1226
0.7528,6.6946,7.1222
0.7529,6.694,7.1218
0.753,6.6933,7.1215
0.7531,6.6927,7.1211
0.7532,6.6921,7.1207
0.7533,6.6914,7.1203
0.7534,6.6908,7.1199
0.7535,6.6901,7.1195
0.7536,6.6895,7.1192
0.7537,6.6889,7.1188
0.7538,6.6882,7.1184
0.7539,6.6876,7.118
0.754,6.6869,7.1176
0.7541,6.6863,7.1172
0.7542,6.6857,7.1168
0.7543,6.685,7.1165
0.7544,6.6844,7.1161
0.7545,6.6837,7.1157
0.7546,6.6831,7.1153
0.7547,6.6825,7.1149
0.7548,6.6818,7.1145
0.7549,6.6812,7.1142
0.755,6.6805,7.1138
0.7551,6.6799,7.1134
0.7552,6.6793,7.113
0.7553,6.6786,7.1126
0.7554,6.678,7.1123
0.7555,6.6774,7.1119
0.7556,6.6767,7.1115
0.7557,6.6761,7.1111
0.7558,6.6754,7.1107
0.7559,6.6748,7.1103
0.756,6.6742,7.11
0.7561,6.6735,7.1096
0.7562,6.6729,7.1092
0.7563,6.6722,7.1088
0.7564,6.6716,7.1084
0.7565,6.671,7.1081
0.7566,6.6703,7.1077
0.7567,6.6697,7.1073
0.7568,6.6691,7.1069
0.7569,6.6684,7.1065
0.757,6.6678,7.1061
0.7571,6.6671,7.1058
0.7572,6.6665,7.1054
0.7573,6.6659,7.105
0.7574,6.6652,7.1046
0.7575,6.6646,7.1042
0.7576,6.664,7.1039
0.7577,6.6633,7.1035
0.7578,6.6627,7.1031
0.7579,6.662,7.1027
0.758,6.6614,7.1023
0.7581,6.6608,7.102
0.7582,6.6601,7.1016
0.7583,6.6595,7.1012
0.7584,6.6589,7.1008
0.7585,6.6582,7.1004
0.7586,6.6576,7.1001
0.7587,6.6569,7.0997
0.7588,6.6563,7.0993
0.7589,6.6557,7.0989
0.759,6.655,7.0986
0.7591,6.6544,7.0982
0.7592,6.6538,7.0978
0.7593,6.6531,7.0974
0.7594,6.6525,7.097
