time,prey,pred
8.852,20.633,5.5571
8.853,20.64,5.5549
8.854,20.647,5.5527
8.855,20.654,5.5506
8.856,20.661,5.5484
8.857,20.668,5.5462
8.858,20.675,5.544
8.859,20.682,5.5418
8.86,20.689,5.5397
8.861,20.695,5.5375
8.862,20.702,5.5353
8.863,20.709,5.5332
8.864,20.716,5.531
8.865,20.723,5.5288
8.866,20.73,5.5267
8.867,20.737,5.5245
8.868,20.744,5.5223
8.869,20.751,5.5202
8.87,20.758,5.518
8.871,20.765,5.5159
8.872,20.772,5.5137
8.873,20.779,5.5116
8.874,20.786,5.5094
8.875,20.793,5.5073
8.876,20.8,5.5051
8.877,20.807,5.503
8.878,20.814,5.5009
8.879,20.821,5.4987
8.88,20.828,5.4966
8.881,20.835,5.4944
8.882,20.842,5.4923
8.883,20.849,5.4902
8.884,20.856,5.488
8.885,20.863,5.4859
8.886,20.87,5.4838
8.887,20.877,5.4817
8.888,20.885,5.4795
8.889,20.892,5.4774
8.89,20.899,5.4753
8.891,20.906,5.4732
8.892,20.913,5.4711
8.893,20.92,5.469
8.894,20.927,5.4669
8.895,20.934,5.4647
8.896,20.941,5.4626
8.897,20.948,5.4605
8.898,20.955,5.4584
8.899,20.962,5.4563
8.9,20.969,5.4542
8.901,20.976,5.4521
8.902,20.984,5.45
8.903,20.991,5.4479
8.904,20.998,5.4458
8.905,21.005,5.4438
8.906,21.012,5.4417
8.907,21.019,5.4396
8.908,21.026,5.4375
8.909,21.033,5.4354
8.91,21.04,5.4333
8.911,21.048,5.4312
8.912,21.055,5.4292
8.913,21.062,5.4271
8.914,21.069,5.425
8.915,21.076,5.4229
8.916,21.083,5.4209
8.917,21.09,5.4188
8.918,21.098,5.4167
8.919,21.105,5.4147
8.92,21.112,5.4126
8.921,21.119,5.4105
8.922,21.126,5.4085
8.923,21.133,5.4064
8.924,21.141,5.4044
8.925,21.148,5.4023
8.926,21.155,5.4003
8.927,21.162,5.3982
8.928,21.169,5.3961
8.929,21.177,5.3941
8.93,21.184,5.3921
8.931,21.191,5.39
8.932,21.198,5.388
8.933,21.205,5.3859
8.934,21.213,5.3839
8.935,21.22,5.3819
8.936,21.227,5.3798
8.937,21.234,5.3778
8.938,21.241,5.3757
8.939,21.249,5.3737
8.94,21.256,5.3717
8.941,21.263,5.3697
8.942,21.27,5.3676
8.943,21.278,5.3656
8.944,21.285,5.3636
8.945,21.292,5.3616
8.946,21.299,5.3596
8.947,21.307,5.3575
8.948,21.314,5.3555
8.949,21.321,5.3535
8.95,21.328,5.3515
8.951,21.336,5.3495
8.952,21.343,5.3475
8.953,21.35,5.3455
8.954,21.358,5.3435
8.955,21.365,5.3415
8.956,21.372,5.3395
8.957,21.379,5.3375
8.958,21.387,5.3355
8.959,21.394,5.3335
8.96,21.401,5.3315
8.961,21.409,5.3295
8.962,21.416,5.3275
8.963,21.423,5.3255
8.964,21.431,5.3235
8.965,21.438,5.3216
8.966,21.445,5.3196
8.967,21.453,5.3176
8.968,21.46,5.3156
8.969,21.467,5.3136
8.97,21.475,5.3117
8.971,21.482,5.3097
8.972,21.489,5.3077
8.973,21.497,5.3057
8.974,21.504,5.3038
8.975,21.511,5.3018
8.976,21.519,5.2998
8.977,21.526,5.2979
8.978,21.533,5.2959
8.979,21.541,5.294
8.98,21.548,5.292
8.981,21.556,5.29
8.982,21.563,5.2881
8.983,21.57,5.2861
8.984,21.578,5.2842
8.985,21.585,5.2822
8.986,21.592,5.2803
8.987,21.6,5.2783
8.988,21.607,5.2764
8.989,21.615,5.2745
8.99,21.622,5.2725
8.991,21.63,5.2706
8.992,21.637,5.2686
8.993,21.644,5.2667
8.994,21.652,5.2648
8.995,21.659,5.2628
8.996,21.667,5.2609
8.997,21.674,5.259
8.998,21.682,5.2571
8.999,21.689,5.2551
9,21.696,5.2532
9.001,21.704,5.2513
9.002,21.711,5.2494
9.003,21.719,5.2474
9.004,21.726,5.2455
9.005,21.734,5.2436
9.006,21.741,5.2417
9.007,21.749,5.2398
9.008,21.756,5.2379
9.009,21.764,5.236
9.01,21.771,5.2341
9.011,21.779,5.2322
9.012,21.786,5.2303
9.013,21.794,5.2284
9.014,21.801,5.2265
9.015,21.809,5.2246
9.016,21.816,5.2227
9.017,21.824,5.2208
9.018,21.831,5.2189
9.019,21.839,5.217
9.02,21.846,5.2151
9.021,21.854,5.2132
9.022,21.861,5.2113
9.023,21.869,5.2094
9.024,21.876,5.2076
9.025,21.884,5.2057
9.026,21.891,5.2038
9.027,21.899,5.2019
9.028,21.906,5.2001
9.029,21.914,5.1982
9.03,21.922,5.1963
9.031,21.929,5.1944
9.032,21.937,5.1926
9.033,21.944,5.1907
9.034,21.952,5.1888
9.035,21.959,5.187
9.036,21.967,5.1851
9.037,21.975,5.1833
9.038,21.982,5.1814
9.039,21.99,5.1795
9.04,21.997,5.1777
9.041,22.005,5.1758
9.042,22.013,5.174
9.043,22.02,5.1721
9.044,22.028,5.1703
9.045,22.035,5.1684
9.046,22.043,5.1666
9.047,22.051,5.1647
9.048,22.058,5.1629
9.049,22.066,5.1611
9.05,22.074,5.1592
9.051,22.081,5.1574
9.052,22.089,5.1556
9.053,22.096,5.1537
9.054,22.104,5.1519
9.055,22.112,5.1501
9.056,22.119,5.1482
9.057,22.127,5.1464
9.058,22.135,5.1446
9.059,22.142,5.1428
9.06,22.15,5.1409
9.061,22.158,5.1391
9.062,22.165,5.1373
9.063,22.173,5.1355
9.064,22.181,5.1337
9.065,22.188,5.1319
9.066,22.196,5.13
9.067,22.204,5.1282
9.068,22.212,5.1264
9.069,22.219,5.1246
9.07,22.227,5.1228
9.071,22.235,5.121
9.072,22.242,5.1192
9.073,22.25,5.1174
9.074,22.258,5.1156
9.075,22.266,5.1138
9.076,22.273,5.112
9.077,22.281,5.1102
9.078,22.289,5.1084
9.079,22.296,5.1067
9.08,22.304,5.1049
9.081,22.312,5.1031
9.082,22.32,5.1013
9.083,22.327,5.0995
9.084,22.335,5.0977
9.085,22.343,5.096
9.086,22.351,5.0942
9.087,22.359,5.0924
9.088,22.366,5.0906
9.089,22.374,5.0889
9.09,22.382,5.0871
9.091,22.39,5.0853
9.092,22.397,5.0835
9.093,22.405,5.0818
9.094,22.413,5.08
9.095,22.421,5.0782
9.096,22.429,5.0765
9.097,22.436,5.0747
9.098,22.444,5.073
9.099,22.452,5.0712
9.1,22.46,5.0695
9.101,22.468,5.0677
9.102,22.476,5.066
9.103,22.483,5.0642
9.104,22.491,5.0625
9.105,22.499,5.0607
9.106,22.507,5.059
9.107,22.515,5.0572
9.108,22.523,5.0555
9.109,22.53,5.0537
9.11,22.538,5.052
9.111,22.546,5.0503
9.112,22.554,5.0485
9.113,22.562,5.0468
9.114,22.57,5.0451
9.115,22.578,5.0433
9.116,22.585,5.0416
9.117,22.593,5.0399
9.118,22.601,5.0381
9.119,22.609,5.0364
9.12,22.617,5.0347
9.121,22.625,5.033
9.122,22.633,5.0313
9.123,22.641,5.0295
9.124,22.649,5.0278
9.125,22.657,5.0261
9.126,22.664,5.0244
9.127,22.672,5.0227
9.128,22.68,5.021
9.129,22.688,5.0193
9.13,22.696,5.0176
9.131,22.704,5.0159
9.132,22.712,5.0142
9.133,22.72,5.0125
9.134,22.728,5.0108
9.135,22.736,5.0091
9.136,22.744,5.0074
9.137,22.752,5.0057
9.138,22.76,5.004
9.139,22.768,5.0023
9.14,22.776,5.0006
9.141,22.784,4.9989
9.142,22.792,4.9972
9.143,22.8,4.9955
9.144,22.808,4.9938
9.145,22.816,4.9922
9.146,22.824,4.9905
9.147,22.832,4.9888
9.148,22.84,4.9871
9.149,22.848,4.9855
9.15,22.856,4.9838
9.151,22.864,4.9821
9.152,22.872,4.9804
9.153,22.88,4.9788
9.154,22.888,4.9771
9.155,22.896,4.9754
9.156,22.904,4.9738
9.157,22.912,4.9721
9.158,22.92,4.9704
9.159,22.928,4.9688
9.16,22.936,4.9671
9.161,22.944,4.9655
9.162,22.952,4.9638
9.163,22.96,4.9622
9.164,22.968,4.9605
9.165,22.976,4.9589
9.166,22.984,4.9572
9.167,22.992,4.9556
9.168,23,4.9539
9.169,23.008,4.9523
9.17,23.017,4.9506
9.171,23.025,4.949
9.172,23.033,4.9474
9.173,23.041,4.9457
9.174,23.049,4.9441
9.175,23.057,4.9424
9.176,23.065,4.9408
9.177,23.073,4.9392
9.178,23.081,4.9376
9.179,23.089,4.9359
9.18,23.098,4.9343
9.181,23.106,4.9327
9.182,23.114,4.9311
9.183,23.122,4.9294
9.184,23.13,4.9278
9.185,23.138,4.9262
9.186,23.146,4.9246
9.187,23.155,4.923
9.188,23.163,4.9213
9.189,23.171,4.9197
9.19,23.179,4.9181
9.191,23.187,4.9165
9.192,23.195,4.9149
9.193,23.204,4.9133
9.194,23.212,4.9117
9.195,23.22,4.9101
9.196,23.228,4.9085
9.197,23.236,4.9069
9.198,23.244,4.9053
9.199,23.253,4.9037
9.2,23.261,4.9021
9.201,23.269,4.9005
9.202,23.277,4.8989
9.203,23.285,4.8973
9.204,23.294,4.8957
9.205,23.302,4.8942
9.206,23.31,4.8926
9.207,23.318,4.891
9.208,23.327,4.8894
9.209,23.335,4.8878
9.21,23.343,4.8862
9.211,23.351,4.8847
9.212,23.359,4.8831
9.213,23.368,4.8815
9.214,23.376,4.8799
9.215,23.384,4.8784
9.216,23.393,4.8768
9.217,23.401,4.8752
9.218,23.409,4.8737
9.219,23.417,4.8721
9.22,23.426,4.8705
9.221,23.434,4.869
9.222,23.442,4.8674
9.223,23.45,4.8659
9.224,23.459,4.8643
9.225,23.467,4.8627
9.226,23.475,4.8612
9.227,23.484,4.8596
9.228,23.492,4.8581
9.229,23.5,4.8565
9.23,23.509,4.855
9.231,23.517,4.8534
9.232,23.525,4.8519
9.233,23.534,4.8503
9.234,23.542,4.8488
9.235,23.55,4.8473
9.236,23.559,4.8457
9.237,23.567,4.8442
9.238,23.575,4.8427
9.239,23.584,4.8411
9.24,23.592,4.8396
9.241,23.6,4.8381
9.242,23.609,4.8365
9.243,23.617,4.835
9.244,23.625,4.8335
9.245,23.634,4.8319
9.246,23.642,4.8304
9.247,23.651,4.8289
9.248,23.659,4.8274
9.249,23.667,4.8259
9.25,23.676,4.8243
9.251,23.684,4.8228
9.252,23.692,4.8213
9.253,23.701,4.8198
9.254,23.709,4.8183
9.255,23.718,4.8168
9.256,23.726,4.8153
9.257,23.735,4.8138
9.258,23.743,4.8123
9.259,23.751,4.8108
9.26,23.76,4.8093
9.261,23.768,4.8078
9.262,23.777,4.8063
9.263,23.785,4.8048
9.264,23.794,4.8033
9.265,23.802,4.8018
9.266,23.81,4.8003
9.267,23.819,4.7988
9.268,23.827,4.7973
9.269,23.836,4.7958
9.27,23.844,4.7943
9.271,23.853,4.7928
9.272,23.861,4.7913
9.273,23.87,4.7899
9.274,23.878,4.7884
9.275,23.887,4.7869
9.276,23.895,4.7854
9.277,23.904,4.7839
9.278,23.912,4.7825
9.279,23.921,4.781
9.28,23.929,4.7795
9.281,23.938,4.7781
9.282,23.946,4.7766
9.283,23.955,4.7751
9.284,23.963,4.7737
9.285,23.972,4.7722
9.286,23.98,4.7707
9.287,23.989,4.7693
9.288,23.997,4.7678
9.289,24.006,4.7663
9.29,24.015,4.7649
9.291,24.023,4.7634
9.292,24.032,4.762
9.293,24.04,4.7605
9.294,24.049,4.7591
9.295,24.057,4.7576
9.296,24.066,4.7562
9.297,24.075,4.7547
9.298,24.083,4.7533
9.299,24.092,4.7518
9.3,24.1,4.7504
9.301,24.109,4.749
9.302,24.117,4.7475
9.303,24.126,4.7461
9.304,24.135,4.7447
9.305,24.143,4.7432
9.306,24.152,4.7418
9.307,24.161,4.7404
9.308,24.169,4.7389
9.309,24.178,4.7375
9.31,24.186,4.7361
9.311,24.195,4.7346
9.312,24.204,4.7332
9.313,24.212,4.7318
9.314,24.221,4.7304
9.315,24.23,4.729
9.316,24.238,4.7275
9.317,24.247,4.7261
9.318,24.256,4.7247
9.319,24.264,4.7233
9.32,24.273,4.7219
9.321,24.282,4.7205
9.322,24.29,4.7191
9.323,24.299,4.7177
9.324,24.308,4.7162
9.325,24.316,4.7148
9.326,24.325,4.7134
9.327,24.334,4.712
9.328,24.342,4.7106
9.329,24.351,4.7092
9.33,24.36,4.7078
9.331,24.369,4.7064
9.332,24.377,4.7051
9.333,24.386,4.7037
9.334,24.395,4.7023
9.335,24.403,4.7009
9.336,24.412,4.6995
9.337,24.421,4.6981
9.338,24.43,4.6967
9.339,24.438,4.6953
9.34,24.447,4.694
9.341,24.456,4.6926
9.342,24.465,4.6912
9.343,24.473,4.6898
9.344,24.482,4.6884
9.345,24.491,4.6871
9.346,24.5,4.6857
9.347,24.509,4.6843
9.348,24.517,4.6829
9.349,24.526,4.6816
9.35,24.535,4.6802
9.351,24.544,4.6788
9.352,24.552,4.6775
9.353,24.561,4.6761
9.354,24.57,4.6748
9.355,24.579,4.6734
9.356,24.588,4.672
9.357,24.597,4.6707
9.358,24.605,4.6693
9.359,24.614,4.668
9.36,24.623,4.6666
9.361,24.632,4.6653
9.362,24.641,4.6639
9.363,24.649,4.6626
9.364,24.658,4.6612
9.365,24.667,4.6599
9.366,24.676,4.6585
9.367,24.685,4.6572
9.368,24.694,4.6558
9.369,24.703,4.6545
9.37,24.711,4.6532
9.371,24.72,4.6518
9.372,24.729,4.6505
9.373,24.738,4.6492
9.374,24.747,4.6478
9.375,24.756,4.6465
9.376,24.765,4.6452
9.377,24.774,4.6438
9.378,24.783,4.6425
9.379,24.792,4.6412
9.38,24.8,4.6399
9.381,24.809,4.6385
9.382,24.818,4.6372
9.383,24.827,4.6359
9.384,24.836,4.6346
9.385,24.845,4.6333
9.386,24.854,4.6319
9.387,24.863,4.6306
9.388,24.872,4.6293
9.389,24.881,4.628
9.39,24.89,4.6267
9.391,24.899,4.6254
9.392,24.908,4.6241
9.393,24.917,4.6228
9.394,24.926,4.6215
9.395,24.935,4.6202
9.396,24.944,4.6189
9.397,24.953,4.6176
9.398,24.962,4.6163
9.399,24.97,4.615
9.4,24.979,4.6137
9.401,24.988,4.6124
9.402,24.997,4.6111
9.403,25.006,4.6098
9.404,25.015,4.6085
9.405,25.025,4.6072
9.406,25.034,4.6059
9.407,25.043,4.6047
9.408,25.052,4.6034
9.409,25.061,4.6021
9.41,25.07,4.6008
9.411,25.079,4.5995
9.412,25.088,4.5983
9.413,25.097,4.597
9.414,25.106,4.5957
9.415,25.115,4.5944
9.416,25.124,4.5932
9.417,25.133,4.5919
9.418,25.142,4.5906
9.419,25.151,4.5894
9.42,25.16,4.5881
9.421,25.169,4.5868
9.422,25.178,4.5856
9.423,25.187,4.5843
9.424,25.197,4.583
9.425,25.206,4.5818
9.426,25.215,4.5805
9.427,25.224,4.5793
9.428,25.233,4.578
9.429,25.242,4.5768
9.43,25.251,4.5755
9.431,25.26,4.5743
9.432,25.269,4.573
9.433,25.279,4.5718
9.434,25.288,4.5705
9.435,25.297,4.5693
9.436,25.306,4.568
9.437,25.315,4.5668
9.438,25.324,4.5655
9.439,25.333,4.5643
9.44,25.343,4.5631
9.441,25.352,4.5618
9.442,25.361,4.5606
9.443,25.37,4.5594
9.444,25.379,4.5581
9.445,25.388,4.5569
9.446,25.398,4.5557
9.447,25.407,4.5544
9.448,25.416,4.5532
9.449,25.425,4.552
9.45,25.434,4.5508
9.451,25.444,4.5495
9.452,25.453,4.5483
9.453,25.462,4.5471
9.454,25.471,4.5459
9.455,25.48,4.5447
9.456,25.49,4.5435
9.457,25.499,4.5422
9.458,25.508,4.541
9.459,25.517,4.5398
9.46,25.527,4.5386
9.461,25.536,4.5374
9.462,25.545,4.5362
9.463,25.554,4.535
9.464,25.564,4.5338
9.465,25.573,4.5326
9.466,25.582,4.5314
9.467,25.591,4.5302
9.468,25.601,4.529
9.469,25.61,4.5278
9.47,25.619,4.5266
9.471,25.628,4.5254
9.472,25.638,4.5242
9.473,25.647,4.523
9.474,25.656,4.5218
9.475,25.666,4.5206
9.476,25.675,4.5194
9.477,25.684,4.5183
9.478,25.694,4.5171
9.479,25.703,4.5159
9.48,25.712,4.5147
9.481,25.721,4.5135
9.482,25.731,4.5124
9.483,25.74,4.5112
9.484,25.749,4.51
9.485,25.759,4.5088
9.486,25.768,4.5077
9.487,25.778,4.5065
9.488,25.787,4.5053
9.489,25.796,4.5041
9.49,25.806,4.503
9.491,25.815,4.5018
9.492,25.824,4.5006
9.493,25.834,4.4995
9.494,25.843,4.4983
9.495,25.852,4.4972
9.496,25.862,4.496
9.497,25.871,4.4948
9.498,25.881,4.4937
9.499,25.89,4.4925
9.5,25.899,4.4914
9.501,25.909,4.4902
9.502,25.918,4.4891
9.503,25.928,4.4879
9.504,25.937,4.4868
9.505,25.947,4.4856
9.506,25.956,4.4845
9.507,25.965,4.4833
9.508,25.975,4.4822
9.509,25.984,4.4811
9.51,25.994,4.4799
9.511,26.003,4.4788
9.512,26.013,4.4777
9.513,26.022,4.4765
9.514,26.032,4.4754
9.515,26.041,4.4742
9.516,26.051,4.4731
9.517,26.06,4.472
9.518,26.07,4.4709
9.519,26.079,4.4697
9.52,26.088,4.4686
9.521,26.098,4.4675
9.522,26.107,4.4664
9.523,26.117,4.4652
9.524,26.126,4.4641
9.525,26.136,4.463
9.526,26.146,4.4619
9.527,26.155,4.4608
9.528,26.165,4.4597
9.529,26.174,4.4585
9.53,26.184,4.4574
9.531,26.193,4.4563
9.532,26.203,4.4552
9.533,26.212,4.4541
9.534,26.222,4.453
9.535,26.231,4.4519
9.536,26.241,4.4508
9.537,26.25,4.4497
9.538,26.26,4.4486
9.539,26.27,4.4475
9.54,26.279,4.4464
9.541,26.289,4.4453
9.542,26.298,4.4442
9.543,26.308,4.4431
9.544,26.318,4.442
9.545,26.327,4.4409
9.546,26.337,4.4398
9.547,26.346,4.4387
9.548,26.356,4.4377
9.549,26.366,4.4366
9.55,26.375,4.4355
9.551,26.385,4.4344
9.552,26.394,4.4333
9.553,26.404,4.4322
9.554,26.414,4.4312
9.555,26.423,4.4301
9.556,26.433,4.429
9.557,26.443,4.4279
9.558,26.452,4.4269
9.559,26.462,4.4258
9.56,26.472,4.4247
9.561,26.481,4.4237
9.562,26.491,4.4226
9.563,26.501,4.4215
9.564,26.51,4.4205
9.565,26.52,4.4194
9.566,26.53,4.4183
9.567,26.539,4.4173
9.568,26.549,4.4162
9.569,26.559,4.4151
9.57,26.568,4.4141
9.571,26.578,4.413
9.572,26.588,4.412
9.573,26.597,4.4109
9.574,26.607,4.4099
9.575,26.617,4.4088
9.576,26.627,4.4078
9.577,26.636,4.4067
9.578,26.646,4.4057
9.579,26.656,4.4046
9.58,26.666,4.4036
9.581,26.675,4.4026
9.582,26.685,4.4015
9.583,26.695,4.4005
9.584,26.705,4.3994
9.585,26.714,4.3984
9.586,26.724,4.3974
9.587,26.734,4.3963
9.588,26.744,4.3953
9.589,26.754,4.3943
9.59,26.763,4.3932
9.591,26.773,4.3922
9.592,26.783,4.3912
9.593,26.793,4.3902
9.594,26.802,4.3891
9.595,26.812,4.3881
9.596,26.822,4.3871
9.597,26.832,4.3861
9.598,26.842,4.3851
9.599,26.852,4.384
9.6,26.861,4.383
9.601,26.871,4.382
9.602,26.881,4.381
9.603,26.891,4.38
9.604,26.901,4.379
9.605,26.911,4.378
9.606,26.92,4.377
9.607,26.93,4.3759
9.608,26.94,4.3749
9.609,26.95,4.3739
9.61,26.96,4.3729
9.611,26.97,4.3719
9.612,26.98,4.3709
9.613,26.99,4.3699
9.614,26.999,4.3689
9.615,27.009,4.3679
9.616,27.019,4.367
9.617,27.029,4.366
9.618,27.039,4.365
9.619,27.049,4.364
9.62,27.059,4.363
9.621,27.069,4.362
9.622,27.079,4.361
9.623,27.089,4.36
9.624,27.099,4.359
9.625,27.109,4.3581
9.626,27.119,4.3571
9.627,27.128,4.3561
9.628,27.138,4.3551
9.629,27.148,4.3541
9.63,27.158,4.3532
9.631,27.168,4.3522
9.632,27.178,4.3512
9.633,27.188,4.3503
9.634,27.198,4.3493
9.635,27.208,4.3483
9.636,27.218,4.3473
9.637,27.228,4.3464
9.638,27.238,4.3454
9.639,27.248,4.3445
9.64,27.258,4.3435
9.641,27.268,4.3425
9.642,27.278,4.3416
9.643,27.288,4.3406
9.644,27.298,4.3397
9.645,27.308,4.3387
9.646,27.318,4.3377
9.647,27.328,4.3368
9.648,27.338,4.3358
9.649,27.348,4.3349
9.65,27.358,4.3339
9.651,27.369,4.333
9.652,27.379,4.3321
9.653,27.389,4.3311
9.654,27.399,4.3302
9.655,27.409,4.3292
9.656,27.419,4.3283
9.657,27.429,4.3273
9.658,27.439,4.3264
9.659,27.449,4.3255
9.66,27.459,4.3245
9.661,27.469,4.3236
9.662,27.479,4.3227
9.663,27.489,4.3217
9.664,27.5,4.3208
9.665,27.51,4.3199
9.666,27.52,4.319
9.667,27.53,4.318
9.668,27.54,4.3171
9.669,27.55,4.3162
9.67,27.56,4.3153
9.671,27.57,4.3143
9.672,27.581,4.3134
9.673,27.591,4.3125
9.674,27.601,4.3116
9.675,27.611,4.3107
9.676,27.621,4.3098
9.677,27.631,4.3088
9.678,27.642,4.3079
9.679,27.652,4.307
9.68,27.662,4.3061
9.681,27.672,4.3052
9.682,27.682,4.3043
9.683,27.692,4.3034
9.684,27.703,4.3025
9.685,27.713,4.3016
9.686,27.723,4.3007
9.687,27.733,4.2998
9.688,27.744,4.2989
9.689,27.754,4.298
9.69,27.764,4.2971
9.691,27.774,4.2962
9.692,27.784,4.2953
9.693,27.795,4.2944
9.694,27.805,4.2935
9.695,27.815,4.2926
9.696,27.825,4.2918
9.697,27.836,4.2909
9.698,27.846,4.29
9.699,27.856,4.2891
9.7,27.866,4.2882
9.701,27.877,4.2873
9.702,27.887,4.2865
9.703,27.897,4.2856
9.704,27.908,4.2847
9.705,27.918,4.2838
9.706,27.928,4.283
9.707,27.938,4.2821
9.708,27.949,4.2812
9.709,27.959,4.2803
9.71,27.969,4.2795
9.711,27.98,4.2786
9.712,27.99,4.2777
9.713,28,4.2769
9.714,28.011,4.276
9.715,28.021,4.2752
9.716,28.031,4.2743
9.717,28.042,4.2734
9.718,28.052,4.2726
9.719,28.062,4.2717
9.72,28.073,4.2709
9.721,28.083,4.27
9.722,28.093,4.2692
9.723,28.104,4.2683
9.724,28.114,4.2675
9.725,28.125,4.2666
9.726,28.135,4.2658
9.727,28.145,4.2649
9.728,28.156,4.2641
9.729,28.166,4.2632
9.73,28.176,4.2624
9.731,28.187,4.2615
9.732,28.197,4.2607
9.733,28.208,4.2599
9.734,28.218,4.259
9.735,28.229,4.2582
9.736,28.239,4.2574
9.737,28.249,4.2565
9.738,28.26,4.2557
9.739,28.27,4.2549
9.74,28.281,4.254
9.741,28.291,4.2532
9.742,28.302,4.2524
9.743,28.312,4.2515
9.744,28.323,4.2507
9.745,28.333,4.2499
9.746,28.343,4.2491
9.747,28.354,4.2483
9.748,28.364,4.2474
9.749,28.375,4.2466
9.75,28.385,4.2458
9.751,28.396,4.245
9.752,28.406,4.2442
9.753,28.417,4.2434
9.754,28.427,4.2426
9.755,28.438,4.2418
9.756,28.448,4.2409
9.757,28.459,4.2401
9.758,28.469,4.2393
9.759,28.48,4.2385
9.76,28.491,4.2377
9.761,28.501,4.2369
9.762,28.512,4.2361
9.763,28.522,4.2353
9.764,28.533,4.2345
9.765,28.543,4.2337
9.766,28.554,4.2329
9.767,28.564,4.2321
9.768,28.575,4.2313
9.769,28.586,4.2306
9.77,28.596,4.2298
9.771,28.607,4.229
9.772,28.617,4.2282
9.773,28.628,4.2274
9.774,28.638,4.2266
9.775,28.649,4.2258
9.776,28.66,4.2251
9.777,28.67,4.2243
9.778,28.681,4.2235
9.779,28.692,4.2227
9.78,28.702,4.2219
9.781,28.713,4.2212
9.782,28.723,4.2204
9.783,28.734,4.2196
9.784,28.745,4.2189
9.785,28.755,4.2181
9.786,28.766,4.2173
9.787,28.777,4.2165
9.788,28.787,4.2158
9.789,28.798,4.215
9.79,28.809,4.2143
9.791,28.819,4.2135
9.792,28.83,4.2127
9.793,28.841,4.212
9.794,28.851,4.2112
9.795,28.862,4.2105
9.796,28.873,4.2097
9.797,28.883,4.2089
9.798,28.894,4.2082
9.799,28.905,4.2074
9.8,28.916,4.2067
9.801,28.926,4.2059
9.802,28.937,4.2052
9.803,28.948,4.2044
9.804,28.959,4.2037
9.805,28.969,4.203
9.806,28.98,4.2022
9.807,28.991,4.2015
9.808,29.001,4.2007
9.809,29.012,4.2
9.81,29.023,4.1993
9.811,29.034,4.1985
9.812,29.045,4.1978
9.813,29.055,4.1971
9.814,29.066,4.1963
9.815,29.077,4.1956
9.816,29.088,4.1949
9.817,29.098,4.1941
9.818,29.109,4.1934
9.819,29.12,4.1927
9.82,29.131,4.192
9.821,29.142,4.1912
9.822,29.152,4.1905
9.823,29.163,4.1898
9.824,29.174,4.1891
9.825,29.185,4.1884
9.826,29.196,4.1876
9.827,29.207,4.1869
9.828,29.217,4.1862
9.829,29.228,4.1855
9.83,29.239,4.1848
9.831,29.25,4.1841
9.832,29.261,4.1834
9.833,29.272,4.1827
9.834,29.283,4.182
9.835,29.293,4.1812
9.836,29.304,4.1805
9.837,29.315,4.1798
9.838,29.326,4.1791
9.839,29.337,4.1784
9.84,29.348,4.1777
9.841,29.359,4.177
9.842,29.37,4.1764
9.843,29.381,4.1757
9.844,29.392,4.175
9.845,29.402,4.1743
9.846,29.413,4.1736
9.847,29.424,4.1729
9.848,29.435,4.1722
9.849,29.446,4.1715
9.85,29.457,4.1708
9.851,29.468,4.1701
9.852,29.479,4.1695
9.853,29.49,4.1688
9.854,29.501,4.1681
9.855,29.512,4.1674
9.856,29.523,4.1667
9.857,29.534,4.1661
9.858,29.545,4.1654
9.859,29.556,4.1647
9.86,29.567,4.1641
9.861,29.578,4.1634
9.862,29.589,4.1627
9.863,29.6,4.162
9.864,29.611,4.1614
9.865,29.622,4.1607
9.866,29.633,4.16
9.867,29.644,4.1594
9.868,29.655,4.1587
9.869,29.666,4.1581
9.87,29.677,4.1574
9.871,29.688,4.1567
9.872,29.699,4.1561
9.873,29.71,4.1554
9.874,29.721,4.1548
9.875,29.732,4.1541
9.876,29.743,4.1535
9.877,29.754,4.1528
9.878,29.765,4.1522
9.879,29.776,4.1515
9.88,29.788,4.1509
9.881,29.799,4.1502
9.882,29.81,4.1496
9.883,29.821,4.1489
9.884,29.832,4.1483
9.885,29.843,4.1477
9.886,29.854,4.147
9.887,29.865,4.1464
9.888,29.876,4.1458
9.889,29.887,4.1451
9.89,29.899,4.1445
9.891,29.91,4.1439
9.892,29.921,4.1432
