time,mlaci,laci,mtetr,tetr,mci,ci
3.169,5.6903,5.9193,8.8374,8.6431,5.5214,7.338
3.17,5.6888,5.9192,8.8348,8.6431,5.519,7.3376
3.171,5.6872,5.9192,8.8321,8.6432,5.5165,7.3372
3.172,5.6857,5.9191,8.8295,8.6432,5.5141,7.3369
3.173,5.6841,5.9191,8.8269,8.6432,5.5116,7.3365
3.174,5.6826,5.919,8.8243,8.6433,5.5092,7.3361
3.175,5.6811,5.919,8.8216,8.6433,5.5068,7.3358
3.176,5.6795,5.919,8.819,8.6433,5.5043,7.3354
3.177,5.678,5.9189,8.8164,8.6434,5.5019,7.335
3.178,5.6765,5.9189,8.8138,8.6434,5.4995,7.3347
3.179,5.675,5.9188,8.8112,8.6434,5.497,7.3343
3.18,5.6734,5.9188,8.8086,8.6435,5.4946,7.3339
3.181,5.6719,5.9187,8.806,8.6435,5.4922,7.3335
3.182,5.6704,5.9187,8.8034,8.6435,5.4898,7.3332
3.183,5.6689,5.9186,8.8008,8.6436,5.4874,7.3328
3.184,5.6674,5.9186,8.7982,8.6436,5.4849,7.3324
3.185,5.6658,5.9185,8.7956,8.6436,5.4825,7.3321
3.186,5.6643,5.9185,8.793,8.6437,5.4801,7.3317
3.187,5.6628,5.9184,8.7904,8.6437,5.4777,7.3313
3.188,5.6613,5.9183,8.7878,8.6437,5.4753,7.3309
3.189,5.6598,5.9183,8.7852,8.6437,5.4729,7.3306
3.19,5.6583,5.9182,8.7827,8.6438,5.4705,7.3302
3.191,5.6568,5.9182,8.7801,8.6438,5.4681,7.3298
3.192,5.6553,5.9181,8.7775,8.6438,5.4657,7.3294
3.193,5.6538,5.9181,8.7749,8.6438,5.4633,7.3291
3.194,5.6523,5.918,8.7724,8.6439,5.4609,7.3287
3.195,5.6508,5.918,8.7698,8.6439,5.4585,7.3283
3.196,5.6493,5.9179,8.7672,8.6439,5.4562,7.3279
3.197,5.6478,5.9179,8.7647,8.6439,5.4538,7.3276
3.198,5.6463,5.9178,8.7621,8.644,5.4514,7.3272
3.199,5.6448,5.9178,8.7596,8.644,5.449,7.3268
3.2,5.6434,5.9177,8.757,8.644,5.4466,7.3264
3.201,5.6419,5.9176,8.7545,8.644,5.4443,7.3261
3.202,5.6404,5.9176,8.7519,8.6441,5.4419,7.3257
3.203,5.6389,5.9175,8.7494,8.6441,5.4395,7.3253
3.204,5.6374,5.9175,8.7468,8.6441,5.4372,7.3249
3.205,5.636,5.9174,8.7443,8.6441,5.4348,7.3245
3.206,5.6345,5.9174,8.7417,8.6441,5.4324,7.3242
3.207,5.633,5.9173,8.7392,8.6441,5.4301,7.3238
3.208,5.6315,5.9173,8.7367,8.6442,5.4277,7.3234
3.209,5.6301,5.9172,8.7342,8.6442,5.4254,7.323
3.21,5.6286,5.9171,8.7316,8.6442,5.423,7.3226
3.211,5.6271,5.9171,8.7291,8.6442,5.4207,7.3223
3.212,5.6257,5.917,8.7266,8.6442,5.4183,7.3219
3.213,5.6242,5.917,8.7241,8.6442,5.416,7.3215
3.214,5.6227,5.9169,8.7215,8.6443,5.4136,7.3211
3.215,5.6213,5.9168,8.719,8.6443,5.4113,7.3207
3.216,5.6198,5.9168,8.7165,8.6443,5.4089,7.3203
3.217,5.6184,5.9167,8.714,8.6443,5.4066,7.3199
3.218,5.6169,5.9167,8.7115,8.6443,5.4043,7.3196
3.219,5.6155,5.9166,8.709,8.6443,5.4019,7.3192
3.22,5.614,5.9165,8.7065,8.6443,5.3996,7.3188
3.221,5.6126,5.9165,8.704,8.6444,5.3973,7.3184
3.222,5.6111,5.9164,8.7015,8.6444,5.395,7.318
3.223,5.6097,5.9164,8.699,8.6444,5.3926,7.3176
3.224,5.6082,5.9163,8.6965,8.6444,5.3903,7.3172
3.225,5.6068,5.9162,8.694,8.6444,5.388,7.3169
3.226,5.6054,5.9162,8.6915,8.6444,5.3857,7.3165
3.227,5.6039,5.9161,8.6891,8.6444,5.3834,7.3161
3.228,5.6025,5.916,8.6866,8.6444,5.3811,7.3157
3.229,5.6011,5.916,8.6841,8.6444,5.3788,7.3153
3.23,5.5996,5.9159,8.6816,8.6444,5.3764,7.3149
3.231,5.5982,5.9159,8.6792,8.6444,5.3741,7.3145
3.232,5.5968,5.9158,8.6767,8.6444,5.3718,7.3141
3.233,5.5953,5.9157,8.6742,8.6444,5.3695,7.3137
3.234,5.5939,5.9157,8.6718,8.6445,5.3672,7.3133
3.235,5.5925,5.9156,8.6693,8.6445,5.365,7.313
3.236,5.5911,5.9155,8.6668,8.6445,5.3627,7.3126
3.237,5.5897,5.9155,8.6644,8.6445,5.3604,7.3122
3.238,5.5882,5.9154,8.6619,8.6445,5.3581,7.3118
3.239,5.5868,5.9153,8.6595,8.6445,5.3558,7.3114
3.24,5.5854,5.9153,8.657,8.6445,5.3535,7.311
3.241,5.584,5.9152,8.6546,8.6445,5.3512,7.3106
3.242,5.5826,5.9151,8.6521,8.6445,5.349,7.3102
3.243,5.5812,5.9151,8.6497,8.6445,5.3467,7.3098
3.244,5.5798,5.915,8.6473,8.6445,5.3444,7.3094
3.245,5.5784,5.9149,8.6448,8.6445,5.3421,7.309
3.246,5.577,5.9149,8.6424,8.6445,5.3399,7.3086
3.247,5.5756,5.9148,8.64,8.6445,5.3376,7.3082
3.248,5.5742,5.9147,8.6375,8.6445,5.3353,7.3078
3.249,5.5728,5.9147,8.6351,8.6445,5.3331,7.3074
3.25,5.5714,5.9146,8.6327,8.6445,5.3308,7.307
3.251,5.57,5.9145,8.6303,8.6445,5.3286,7.3066
3.252,5.5686,5.9144,8.6278,8.6445,5.3263,7.3062
3.253,5.5672,5.9144,8.6254,8.6444,5.3241,7.3058
3.254,5.5658,5.9143,8.623,8.6444,5.3218,7.3054
3.255,5.5644,5.9142,8.6206,8.6444,5.3196,7.305
3.256,5.5631,5.9142,8.6182,8.6444,5.3173,7.3046
3.257,5.5617,5.9141,8.6158,8.6444,5.3151,7.3042
3.258,5.5603,5.914,8.6134,8.6444,5.3128,7.3038
3.259,5.5589,5.914,8.611,8.6444,5.3106,7.3034
3.26,5.5575,5.9139,8.6086,8.6444,5.3083,7.303
3.261,5.5562,5.9138,8.6062,8.6444,5.3061,7.3026
3.262,5.5548,5.9137,8.6038,8.6444,5.3039,7.3022
3.263,5.5534,5.9137,8.6014,8.6444,5.3016,7.3018
3.264,5.5521,5.9136,8.599,8.6444,5.2994,7.3014
3.265,5.5507,5.9135,8.5966,8.6444,5.2972,7.301
3.266,5.5493,5.9134,8.5943,8.6443,5.295,7.3006
3.267,5.548,5.9134,8.5919,8.6443,5.2927,7.3002
3.268,5.5466,5.9133,8.5895,8.6443,5.2905,7.2998
3.269,5.5452,5.9132,8.5871,8.6443,5.2883,7.2994
3.27,5.5439,5.9132,8.5847,8.6443,5.2861,7.299
3.271,5.5425,5.9131,8.5824,8.6443,5.2839,7.2986
3.272,5.5412,5.913,8.58,8.6443,5.2817,7.2982
3.273,5.5398,5.9129,8.5776,8.6443,5.2795,7.2978
3.274,5.5385,5.9129,8.5753,8.6442,5.2773,7.2974
3.275,5.5371,5.9128,8.5729,8.6442,5.2751,7.297
3.276,5.5358,5.9127,8.5706,8.6442,5.2729,7.2966
3.277,5.5344,5.9126,8.5682,8.6442,5.2707,7.2962
3.278,5.5331,5.9125,8.5659,8.6442,5.2685,7.2958
3.279,5.5317,5.9125,8.5635,8.6442,5.2663,7.2953
3.28,5.5304,5.9124,8.5612,8.6441,5.2641,7.2949
3.281,5.529,5.9123,8.5588,8.6441,5.2619,7.2945
3.282,5.5277,5.9122,8.5565,8.6441,5.2597,7.2941
3.283,5.5264,5.9122,8.5541,8.6441,5.2575,7.2937
3.284,5.525,5.9121,8.5518,8.6441,5.2553,7.2933
3.285,5.5237,5.912,8.5495,8.644,5.2531,7.2929
3.286,5.5224,5.9119,8.5471,8.644,5.251,7.2925
3.287,5.521,5.9118,8.5448,8.644,5.2488,7.2921
3.288,5.5197,5.9118,8.5425,8.644,5.2466,7.2917
3.289,5.5184,5.9117,8.5401,8.644,5.2444,7.2912
3.29,5.5171,5.9116,8.5378,8.6439,5.2423,7.2908
3.291,5.5158,5.9115,8.5355,8.6439,5.2401,7.2904
3.292,5.5144,5.9115,8.5332,8.6439,5.2379,7.29
3.293,5.5131,5.9114,8.5309,8.6439,5.2358,7.2896
3.294,5.5118,5.9113,8.5286,8.6439,5.2336,7.2892
3.295,5.5105,5.9112,8.5262,8.6438,5.2315,7.2888
3.296,5.5092,5.9111,8.5239,8.6438,5.2293,7.2884
3.297,5.5079,5.9111,8.5216,8.6438,5.2271,7.2879
3.298,5.5065,5.911,8.5193,8.6438,5.225,7.2875
3.299,5.5052,5.9109,8.517,8.6437,5.2228,7.2871
3.3,5.5039,5.9108,8.5147,8.6437,5.2207,7.2867
3.301,5.5026,5.9107,8.5124,8.6437,5.2185,7.2863
3.302,5.5013,5.9106,8.5101,8.6436,5.2164,7.2859
3.303,5.5,5.9106,8.5078,8.6436,5.2143,7.2854
3.304,5.4987,5.9105,8.5056,8.6436,5.2121,7.285
3.305,5.4974,5.9104,8.5033,8.6436,5.21,7.2846
3.306,5.4961,5.9103,8.501,8.6435,5.2078,7.2842
3.307,5.4948,5.9102,8.4987,8.6435,5.2057,7.2838
3.308,5.4936,5.9101,8.4964,8.6435,5.2036,7.2834
3.309,5.4923,5.9101,8.4942,8.6434,5.2014,7.2829
3.31,5.491,5.91,8.4919,8.6434,5.1993,7.2825
3.311,5.4897,5.9099,8.4896,8.6434,5.1972,7.2821
3.312,5.4884,5.9098,8.4873,8.6433,5.1951,7.2817
3.313,5.4871,5.9097,8.4851,8.6433,5.193,7.2813
3.314,5.4858,5.9096,8.4828,8.6433,5.1908,7.2808
3.315,5.4846,5.9096,8.4806,8.6432,5.1887,7.2804
3.316,5.4833,5.9095,8.4783,8.6432,5.1866,7.28
3.317,5.482,5.9094,8.476,8.6432,5.1845,7.2796
3.318,5.4807,5.9093,8.4738,8.6431,5.1824,7.2792
3.319,5.4795,5.9092,8.4715,8.6431,5.1803,7.2787
3.32,5.4782,5.9091,8.4693,8.6431,5.1782,7.2783
3.321,5.4769,5.909,8.467,8.643,5.1761,7.2779
3.322,5.4756,5.9089,8.4648,8.643,5.174,7.2775
3.323,5.4744,5.9089,8.4626,8.643,5.1719,7.277
3.324,5.4731,5.9088,8.4603,8.6429,5.1698,7.2766
3.325,5.4719,5.9087,8.4581,8.6429,5.1677,7.2762
3.326,5.4706,5.9086,8.4558,8.6429,5.1656,7.2758
3.327,5.4693,5.9085,8.4536,8.6428,5.1635,7.2753
3.328,5.4681,5.9084,8.4514,8.6428,5.1614,7.2749
3.329,5.4668,5.9083,8.4492,8.6427,5.1593,7.2745
3.33,5.4656,5.9082,8.4469,8.6427,5.1572,7.2741
3.331,5.4643,5.9082,8.4447,8.6427,5.1551,7.2736
3.332,5.4631,5.9081,8.4425,8.6426,5.1531,7.2732
3.333,5.4618,5.908,8.4403,8.6426,5.151,7.2728
3.334,5.4606,5.9079,8.4381,8.6425,5.1489,7.2724
3.335,5.4593,5.9078,8.4358,8.6425,5.1468,7.2719
3.336,5.4581,5.9077,8.4336,8.6424,5.1448,7.2715
3.337,5.4568,5.9076,8.4314,8.6424,5.1427,7.2711
3.338,5.4556,5.9075,8.4292,8.6424,5.1406,7.2706
3.339,5.4544,5.9074,8.427,8.6423,5.1386,7.2702
3.34,5.4531,5.9073,8.4248,8.6423,5.1365,7.2698
3.341,5.4519,5.9073,8.4226,8.6422,5.1344,7.2694
3.342,5.4507,5.9072,8.4204,8.6422,5.1324,7.2689
3.343,5.4494,5.9071,8.4182,8.6421,5.1303,7.2685
3.344,5.4482,5.907,8.416,8.6421,5.1283,7.2681
3.345,5.447,5.9069,8.4138,8.642,5.1262,7.2676
3.346,5.4457,5.9068,8.4117,8.642,5.1242,7.2672
3.347,5.4445,5.9067,8.4095,8.6419,5.1221,7.2668
3.348,5.4433,5.9066,8.4073,8.6419,5.1201,7.2663
3.349,5.4421,5.9065,8.4051,8.6419,5.118,7.2659
3.35,5.4409,5.9064,8.4029,8.6418,5.116,7.2655
3.351,5.4396,5.9063,8.4008,8.6418,5.1139,7.265
3.352,5.4384,5.9062,8.3986,8.6417,5.1119,7.2646
3.353,5.4372,5.9061,8.3964,8.6417,5.1099,7.2642
3.354,5.436,5.906,8.3942,8.6416,5.1078,7.2637
3.355,5.4348,5.9059,8.3921,8.6416,5.1058,7.2633
3.356,5.4336,5.9059,8.3899,8.6415,5.1038,7.2629
3.357,5.4324,5.9058,8.3878,8.6415,5.1017,7.2624
3.358,5.4312,5.9057,8.3856,8.6414,5.0997,7.262
3.359,5.43,5.9056,8.3834,8.6413,5.0977,7.2616
3.36,5.4288,5.9055,8.3813,8.6413,5.0957,7.2611
3.361,5.4276,5.9054,8.3791,8.6412,5.0937,7.2607
3.362,5.4264,5.9053,8.377,8.6412,5.0916,7.2603
3.363,5.4252,5.9052,8.3748,8.6411,5.0896,7.2598
3.364,5.424,5.9051,8.3727,8.6411,5.0876,7.2594
3.365,5.4228,5.905,8.3706,8.641,5.0856,7.259
3.366,5.4216,5.9049,8.3684,8.641,5.0836,7.2585
3.367,5.4204,5.9048,8.3663,8.6409,5.0816,7.2581
3.368,5.4192,5.9047,8.3642,8.6409,5.0796,7.2576
3.369,5.418,5.9046,8.362,8.6408,5.0776,7.2572
3.37,5.4168,5.9045,8.3599,8.6407,5.0756,7.2568
3.371,5.4156,5.9044,8.3578,8.6407,5.0736,7.2563
3.372,5.4145,5.9043,8.3556,8.6406,5.0716,7.2559
3.373,5.4133,5.9042,8.3535,8.6406,5.0696,7.2555
3.374,5.4121,5.9041,8.3514,8.6405,5.0676,7.255
3.375,5.4109,5.904,8.3493,8.6405,5.0656,7.2546
3.376,5.4097,5.9039,8.3472,8.6404,5.0636,7.2541
3.377,5.4086,5.9038,8.345,8.6403,5.0616,7.2537
3.378,5.4074,5.9037,8.3429,8.6403,5.0596,7.2533
3.379,5.4062,5.9036,8.3408,8.6402,5.0576,7.2528
3.38,5.4051,5.9035,8.3387,8.6402,5.0557,7.2524
3.381,5.4039,5.9034,8.3366,8.6401,5.0537,7.2519
3.382,5.4027,5.9033,8.3345,8.64,5.0517,7.2515
3.383,5.4016,5.9032,8.3324,8.64,5.0497,7.251
3.384,5.4004,5.9031,8.3303,8.6399,5.0478,7.2506
3.385,5.3992,5.903,8.3282,8.6398,5.0458,7.2502
3.386,5.3981,5.9029,8.3261,8.6398,5.0438,7.2497
3.387,5.3969,5.9028,8.324,8.6397,5.0418,7.2493
3.388,5.3958,5.9027,8.322,8.6397,5.0399,7.2488
3.389,5.3946,5.9026,8.3199,8.6396,5.0379,7.2484
3.39,5.3935,5.9025,8.3178,8.6395,5.036,7.2479
3.391,5.3923,5.9024,8.3157,8.6395,5.034,7.2475
3.392,5.3912,5.9023,8.3136,8.6394,5.032,7.247
3.393,5.39,5.9022,8.3115,8.6393,5.0301,7.2466
3.394,5.3889,5.9021,8.3095,8.6393,5.0281,7.2462
3.395,5.3877,5.902,8.3074,8.6392,5.0262,7.2457
3.396,5.3866,5.9019,8.3053,8.6391,5.0242,7.2453
3.397,5.3854,5.9018,8.3033,8.6391,5.0223,7.2448
3.398,5.3843,5.9017,8.3012,8.639,5.0203,7.2444
3.399,5.3832,5.9016,8.2991,8.6389,5.0184,7.2439
3.4,5.382,5.9015,8.2971,8.6389,5.0165,7.2435
3.401,5.3809,5.9014,8.295,8.6388,5.0145,7.243
3.402,5.3798,5.9013,8.293,8.6387,5.0126,7.2426
3.403,5.3786,5.9012,8.2909,8.6386,5.0106,7.2421
3.404,5.3775,5.9011,8.2889,8.6386,5.0087,7.2417
3.405,5.3764,5.9009,8.2868,8.6385,5.0068,7.2412
3.406,5.3753,5.9008,8.2848,8.6384,5.0048,7.2408
3.407,5.3741,5.9007,8.2827,8.6384,5.0029,7.2403
3.408,5.373,5.9006,8.2807,8.6383,5.001,7.2399
3.409,5.3719,5.9005,8.2786,8.6382,4.9991,7.2394
3.41,5.3708,5.9004,8.2766,8.6381,4.9971,7.239
3.411,5.3697,5.9003,8.2746,8.6381,4.9952,7.2385
3.412,5.3685,5.9002,8.2725,8.638,4.9933,7.2381
3.413,5.3674,5.9001,8.2705,8.6379,4.9914,7.2376
3.414,5.3663,5.9,8.2685,8.6378,4.9895,7.2372
3.415,5.3652,5.8999,8.2664,8.6378,4.9876,7.2367
3.416,5.3641,5.8998,8.2644,8.6377,4.9857,7.2363
3.417,5.363,5.8997,8.2624,8.6376,4.9837,7.2358
3.418,5.3619,5.8996,8.2604,8.6375,4.9818,7.2354
3.419,5.3608,5.8995,8.2584,8.6375,4.9799,7.2349
3.42,5.3597,5.8993,8.2564,8.6374,4.978,7.2345
3.421,5.3586,5.8992,8.2543,8.6373,4.9761,7.234
3.422,5.3575,5.8991,8.2523,8.6372,4.9742,7.2336
3.423,5.3564,5.899,8.2503,8.6372,4.9723,7.2331
3.424,5.3553,5.8989,8.2483,8.6371,4.9704,7.2327
3.425,5.3542,5.8988,8.2463,8.637,4.9686,7.2322
3.426,5.3531,5.8987,8.2443,8.6369,4.9667,7.2317
3.427,5.352,5.8986,8.2423,8.6368,4.9648,7.2313
3.428,5.3509,5.8985,8.2403,8.6368,4.9629,7.2308
3.429,5.3498,5.8984,8.2383,8.6367,4.961,7.2304
3.43,5.3487,5.8983,8.2363,8.6366,4.9591,7.2299
3.431,5.3477,5.8981,8.2343,8.6365,4.9572,7.2295
3.432,5.3466,5.898,8.2324,8.6364,4.9554,7.229
3.433,5.3455,5.8979,8.2304,8.6364,4.9535,7.2286
3.434,5.3444,5.8978,8.2284,8.6363,4.9516,7.2281
3.435,5.3433,5.8977,8.2264,8.6362,4.9497,7.2276
3.436,5.3423,5.8976,8.2244,8.6361,4.9479,7.2272
3.437,5.3412,5.8975,8.2225,8.636,4.946,7.2267
3.438,5.3401,5.8974,8.2205,8.6359,4.9441,7.2263
3.439,5.339,5.8973,8.2185,8.6359,4.9423,7.2258
3.44,5.338,5.8971,8.2165,8.6358,4.9404,7.2253
3.441,5.3369,5.897,8.2146,8.6357,4.9385,7.2249
3.442,5.3358,5.8969,8.2126,8.6356,4.9367,7.2244
3.443,5.3348,5.8968,8.2106,8.6355,4.9348,7.224
3.444,5.3337,5.8967,8.2087,8.6354,4.9329,7.2235
3.445,5.3327,5.8966,8.2067,8.6354,4.9311,7.2231
3.446,5.3316,5.8965,8.2048,8.6353,4.9292,7.2226
3.447,5.3305,5.8964,8.2028,8.6352,4.9274,7.2221
3.448,5.3295,5.8962,8.2009,8.6351,4.9255,7.2217
3.449,5.3284,5.8961,8.1989,8.635,4.9237,7.2212
3.45,5.3274,5.896,8.197,8.6349,4.9218,7.2207
3.451,5.3263,5.8959,8.195,8.6348,4.92,7.2203
3.452,5.3253,5.8958,8.1931,8.6347,4.9182,7.2198
3.453,5.3242,5.8957,8.1911,8.6347,4.9163,7.2194
3.454,5.3232,5.8956,8.1892,8.6346,4.9145,7.2189
3.455,5.3221,5.8954,8.1873,8.6345,4.9127,7.2184
3.456,5.3211,5.8953,8.1853,8.6344,4.9108,7.218
3.457,5.32,5.8952,8.1834,8.6343,4.909,7.2175
3.458,5.319,5.8951,8.1815,8.6342,4.9072,7.217
3.459,5.318,5.895,8.1795,8.6341,4.9053,7.2166
3.46,5.3169,5.8949,8.1776,8.634,4.9035,7.2161
3.461,5.3159,5.8948,8.1757,8.6339,4.9017,7.2157
3.462,5.3149,5.8946,8.1738,8.6338,4.8999,7.2152
3.463,5.3138,5.8945,8.1719,8.6337,4.898,7.2147
3.464,5.3128,5.8944,8.1699,8.6336,4.8962,7.2143
3.465,5.3118,5.8943,8.168,8.6336,4.8944,7.2138
3.466,5.3107,5.8942,8.1661,8.6335,4.8926,7.2133
3.467,5.3097,5.8941,8.1642,8.6334,4.8908,7.2129
3.468,5.3087,5.8939,8.1623,8.6333,4.889,7.2124
3.469,5.3077,5.8938,8.1604,8.6332,4.8871,7.2119
3.47,5.3066,5.8937,8.1585,8.6331,4.8853,7.2115
3.471,5.3056,5.8936,8.1566,8.633,4.8835,7.211
3.472,5.3046,5.8935,8.1547,8.6329,4.8817,7.2105
3.473,5.3036,5.8933,8.1528,8.6328,4.8799,7.2101
3.474,5.3026,5.8932,8.1509,8.6327,4.8781,7.2096
3.475,5.3016,5.8931,8.149,8.6326,4.8763,7.2091
3.476,5.3005,5.893,8.1471,8.6325,4.8745,7.2087
3.477,5.2995,5.8929,8.1452,8.6324,4.8727,7.2082
3.478,5.2985,5.8928,8.1433,8.6323,4.8709,7.2077
3.479,5.2975,5.8926,8.1415,8.6322,4.8691,7.2073
3.48,5.2965,5.8925,8.1396,8.6321,4.8674,7.2068
3.481,5.2955,5.8924,8.1377,8.632,4.8656,7.2063
3.482,5.2945,5.8923,8.1358,8.6319,4.8638,7.2059
3.483,5.2935,5.8922,8.1339,8.6318,4.862,7.2054
3.484,5.2925,5.892,8.1321,8.6317,4.8602,7.2049
3.485,5.2915,5.8919,8.1302,8.6316,4.8584,7.2044
3.486,5.2905,5.8918,8.1283,8.6315,4.8567,7.204
3.487,5.2895,5.8917,8.1265,8.6314,4.8549,7.2035
3.488,5.2885,5.8916,8.1246,8.6313,4.8531,7.203
3.489,5.2875,5.8914,8.1227,8.6312,4.8513,7.2026
3.49,5.2866,5.8913,8.1209,8.6311,4.8496,7.2021
3.491,5.2856,5.8912,8.119,8.631,4.8478,7.2016
3.492,5.2846,5.8911,8.1172,8.6309,4.846,7.2011
3.493,5.2836,5.891,8.1153,8.6308,4.8442,7.2007
3.494,5.2826,5.8908,8.1135,8.6307,4.8425,7.2002
3.495,5.2816,5.8907,8.1116,8.6306,4.8407,7.1997
3.496,5.2807,5.8906,8.1098,8.6305,4.839,7.1993
3.497,5.2797,5.8905,8.1079,8.6304,4.8372,7.1988
3.498,5.2787,5.8903,8.1061,8.6303,4.8354,7.1983
3.499,5.2777,5.8902,8.1042,8.6302,4.8337,7.1978
3.5,5.2767,5.8901,8.1024,8.6301,4.8319,7.1974
3.501,5.2758,5.89,8.1006,8.63,4.8302,7.1969
3.502,5.2748,5.8899,8.0987,8.6299,4.8284,7.1964
3.503,5.2738,5.8897,8.0969,8.6297,4.8267,7.1959
3.504,5.2729,5.8896,8.0951,8.6296,4.8249,7.1955
3.505,5.2719,5.8895,8.0933,8.6295,4.8232,7.195
3.506,5.2709,5.8894,8.0914,8.6294,4.8214,7.1945
3.507,5.27,5.8892,8.0896,8.6293,4.8197,7.194
3.508,5.269,5.8891,8.0878,8.6292,4.818,7.1936
3.509,5.2681,5.889,8.086,8.6291,4.8162,7.1931
3.51,5.2671,5.8889,8.0841,8.629,4.8145,7.1926
3.511,5.2661,5.8887,8.0823,8.6289,4.8128,7.1921
3.512,5.2652,5.8886,8.0805,8.6288,4.811,7.1917
3.513,5.2642,5.8885,8.0787,8.6287,4.8093,7.1912
3.514,5.2633,5.8884,8.0769,8.6286,4.8076,7.1907
3.515,5.2623,5.8882,8.0751,8.6284,4.8058,7.1902
3.516,5.2614,5.8881,8.0733,8.6283,4.8041,7.1898
3.517,5.2604,5.888,8.0715,8.6282,4.8024,7.1893
3.518,5.2595,5.8879,8.0697,8.6281,4.8007,7.1888
3.519,5.2586,5.8877,8.0679,8.628,4.7989,7.1883
3.52,5.2576,5.8876,8.0661,8.6279,4.7972,7.1878
3.521,5.2567,5.8875,8.0643,8.6278,4.7955,7.1874
3.522,5.2557,5.8874,8.0625,8.6277,4.7938,7.1869
3.523,5.2548,5.8872,8.0607,8.6275,4.7921,7.1864
3.524,5.2539,5.8871,8.0589,8.6274,4.7904,7.1859
3.525,5.2529,5.887,8.0572,8.6273,4.7887,7.1855
3.526,5.252,5.8869,8.0554,8.6272,4.787,7.185
3.527,5.2511,5.8867,8.0536,8.6271,4.7852,7.1845
3.528,5.2501,5.8866,8.0518,8.627,4.7835,7.184
3.529,5.2492,5.8865,8.05,8.6269,4.7818,7.1835
3.53,5.2483,5.8863,8.0483,8.6267,4.7801,7.1831
3.531,5.2474,5.8862,8.0465,8.6266,4.7784,7.1826
3.532,5.2464,5.8861,8.0447,8.6265,4.7767,7.1821
3.533,5.2455,5.886,8.043,8.6264,4.775,7.1816
3.534,5.2446,5.8858,8.0412,8.6263,4.7733,7.1811
3.535,5.2437,5.8857,8.0394,8.6262,4.7717,7.1806
3.536,5.2428,5.8856,8.0377,8.626,4.77,7.1802
3.537,5.2418,5.8854,8.0359,8.6259,4.7683,7.1797
3.538,5.2409,5.8853,8.0341,8.6258,4.7666,7.1792
3.539,5.24,5.8852,8.0324,8.6257,4.7649,7.1787
3.54,5.2391,5.8851,8.0306,8.6256,4.7632,7.1782
3.541,5.2382,5.8849,8.0289,8.6255,4.7615,7.1778
3.542,5.2373,5.8848,8.0271,8.6253,4.7599,7.1773
3.543,5.2364,5.8847,8.0254,8.6252,4.7582,7.1768
3.544,5.2355,5.8845,8.0236,8.6251,4.7565,7.1763
3.545,5.2346,5.8844,8.0219,8.625,4.7548,7.1758
